Date_PTC_L01d,Open_PTC_L01d,High_PTC_L01d,Low_PTC_L01d,Close_PTC_L01d,Adj Close_PTC_L01d,Volume_PTC_L01d,Daily_Return_PTC_L01d,Vol5_PTC_L01d,Vol10_PTC_L01d,Vol20_PTC_L01d,Vol60_PTC_L01d,SMA5_PTC_L01d,SMA10_PTC_L01d,SMA30_PTC_L01d,SMA60_PTC_L01d,SMA100_PTC_L01d,EMA5_PTC_L01d,EMA10_PTC_L01d,EMA30_PTC_L01d,EMA60_PTC_L01d,EMA100_PTC_L01d,Short12_PTC_L01d,Long26_PTC_L01d,MACD_PTC_L01d,SIGNAL9_PTC_L01d,Ret5/10_PTC_L01d,Ret10/30_PTC_L01d,Ret30/60_PTC_L01d,Ret30/100_PTC_L01d,Emaret5/10_PTC_L01d,Emaret10/30_PTC_L01d,Emaret30/60_PTC_L01d,Emaret30/100_PTC_L01d,RetMACD_PTC_L01d,DayRange_PTC_L01d,average20r_PTC_L01d,PRVHI_PTC_L01d,HitLevel_PTC_L01d,hitlevel_2_PTC_L01d,hitlevel_1.8_PTC_L01d,positive_return_dummy,sma_ratio_L01d,RetMACD_L01d,R_sma_ratio_L01d,ret_sma_ratio_L01d,ema_ratio_L01d,R_ema_ratio_L01d,ret_ema_ratio_L01d,volatility_ratio_L01d,R_vol_ratio_L01d,ret_vol_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_best,best
2024-02-12,182.9499969482422,183.3099975585938,177.8699951171875,178.5399932861328,178.5399932861328,1036500.0,-2.490449298404054,1.6143130850268863,1.262316892715652,1.1533628041527664,1.1450416723467618,180.1,180.0539993286133,175.53766784667968,169.59016749064128,158.80280044555664,180.1469359419009,179.7758727178989,176.07247291536714,169.70481741495792,163.02647974473683,179.5139587450918,176.92571353519784,2.5882452098939552,2.9905711703218,-0.4088695838411373,-0.4088695838411373,-0.4088695838411373,-0.4088695838411373,0.4088695838411373,-0.4088695838411373,-0.4088695838411373,-0.4088695838411373,0.4088695838411373,5.160003662109403,3.07849960327148,183.3099975585938,177.29350479125972,177.87500457763667,178.45650436401365,0.0,1.0257285603559363,2.490449298404054,1.0,-2.490449298404054,1.0210333832495888,1.0,-2.490449298404054,1.0944664490397893,1.0,-2.490449298404054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.490449298404054,1
2024-02-13,175.0,177.8800048828125,172.7200012207031,177.8099975585938,177.8099975585938,1114700.0,-0.4088695838411373,1.6337123981186603,1.2621432012641092,1.1551985088345875,1.1473230358331112,180.23999938964843,179.42999877929688,175.6326675415039,169.97566757202148,159.1520004272461,179.3679564807985,179.4184408707525,176.1845712794463,169.97056102622466,163.31922267174392,179.25181087024595,176.99121605544937,2.260594814796576,2.844575899216756,1.6534517078756343,1.6534517078756343,1.6534517078756343,1.6534517078756343,-1.6534517078756343,-1.6534517078756343,1.6534517078756343,1.6534517078756343,-1.6534517078756343,2.4600067138671875,3.0985000610351507,177.8800048828125,176.53729843139655,177.15299835205084,177.76869827270514,1.0,1.021620870940172,0.4088695838411373,1.0,-0.4088695838411373,1.0183550101340995,1.0,-0.4088695838411373,1.0925768961885278,1.0,-0.4088695838411373,0.0,0.0,1.0,0.00123375,0.00123375,0.996486068,0.996486068,-0.4088695838411373,1
2024-02-14,178.5500030517578,180.8500061035156,178.3899993896484,180.75,180.75,868000.0,1.6534517078756343,1.609488720221338,1.2820638841546974,1.2004563938742931,1.145888789828552,180.347998046875,179.43999938964845,176.0366673787435,170.44100087483724,159.54160049438477,179.82863765386568,179.6605425306157,176.47911506786912,170.323985254873,163.66438657923413,179.48230150559274,177.26964449578645,2.2126570098062928,2.718192121334664,0.6860334678639507,0.6860334678639507,0.6860334678639507,0.6860334678639507,-0.6860334678639507,0.6860334678639507,0.6860334678639507,0.6860334678639507,-0.6860334678639507,2.1499938964844034,3.100499725341791,180.8500061035156,171.06330474853516,171.6830047607422,172.30270477294923,1.0,1.0193330858938763,-1.6534517078756343,1.0,1.6534517078756343,1.018027217903507,1.0,1.6534517078756343,1.0679803870401559,1.0,1.6534517078756343,0.0,2.0,0.0,0.001841685,0.001841685,0.005823819,0.005823819,1.6534517078756343,1
2024-02-15,181.9600067138672,182.5299987792969,180.3800048828125,181.9900054931641,181.9900054931641,963000.0,0.6860334678639507,1.6042562074084843,1.2718955947357766,1.1969383154062738,1.1456386374446272,180.4380004882813,179.6990005493164,176.55433400472006,170.90850092569988,159.95500061035156,180.5490936002985,180.084081251079,176.8346563856301,170.7064777217022,164.02727012208425,179.86810211906527,177.61930086596257,2.248801253102698,2.6243139476882704,-2.0880284285175392,-2.0880284285175392,-2.0880284285175392,-2.0880284285175392,2.0880284285175392,-2.0880284285175392,-2.0880284285175392,-2.0880284285175392,2.0880284285175392,3.8600006103516193,3.193499755859372,182.5299987792969,174.02890670776367,174.649006652832,175.26910659790036,0.0,1.0178113245552627,-0.6860334678639507,1.0,0.6860334678639507,1.0183754979474315,1.0,0.6860334678639507,1.0626241790113138,1.0,0.6860334678639507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6860334678639507,1
2024-02-16,181.4700012207031,181.8000030517578,177.9400024414062,178.1900024414062,178.1900024414062,1554100.0,-2.0880284285175392,1.770005964318872,1.4530740952497454,1.2955669373172494,1.1813613773209242,179.45599975585938,179.64500122070314,176.90333404541016,171.28600107828777,160.32820068359376,179.7627298806677,179.73970328568393,176.92209806664792,170.95183918792202,164.3077202670213,179.60993293788695,177.66157505673618,1.9483578811507696,2.4891227343807705,0.7295600392537517,-0.7295600392537517,-0.7295600392537517,-0.7295600392537517,0.7295600392537517,-0.7295600392537517,-0.7295600392537517,-0.7295600392537517,0.7295600392537517,3.349990844726591,3.2224990844726564,181.8000030517578,175.50429931640628,176.14299926757815,176.78169921875002,0.0,1.015498109123196,2.0880284285175392,1.0,-2.0880284285175392,1.0159256828277867,1.0,-2.0880284285175392,1.1215739252026982,1.0,-2.0880284285175392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0880284285175392,1
2024-02-20,177.5299987792969,178.1999969482422,174.8500061035156,176.8899993896484,176.8899993896484,1143800.0,-0.7295600392537517,1.423595377781486,1.445889791554492,1.2731288556655274,1.1878129105997188,179.1260009765625,179.61300048828124,177.27133382161458,171.633501180013,160.7151007080078,178.805153050328,179.22157530458654,176.92002718426087,171.14653296502777,164.5568743090535,179.19148162277335,177.60442130361858,1.587060319154773,2.308710251335571,0.152639648025636,-0.152639648025636,-0.152639648025636,-0.152639648025636,0.152639648025636,0.152639648025636,-0.152639648025636,-0.152639648025636,0.152639648025636,3.2799987792969034,3.2944992065429703,178.1999969482422,174.71050506591797,175.3550048828125,175.99950469970702,0.0,1.0132095055426336,0.7295600392537517,1.0,-0.7295600392537517,1.0130089744895223,1.0,-0.7295600392537517,1.1356979186514895,1.0,-0.7295600392537517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7295600392537517,1
2024-02-21,174.8800048828125,176.6199951171875,173.3399963378906,176.6199951171875,176.6199951171875,795800.0,-0.152639648025636,1.4177796522505364,1.4465632004369453,1.252259971863243,1.1765839147637016,178.88800048828125,179.56399993896486,177.50366719563803,172.00466766357422,161.09660064697266,178.0767670726145,178.74856072505943,176.90067027670776,171.32599074050842,164.7957479884225,178.79586831422168,177.53150084536443,1.2643674688572446,2.0998416948399057,-1.56268250590412,1.56268250590412,1.56268250590412,1.56268250590412,-1.56268250590412,-1.56268250590412,1.56268250590412,1.56268250590412,-1.56268250590412,2.639999389648409,3.222999572753905,176.6199951171875,170.95209869384766,171.61099853515626,172.26989837646485,1.0,1.011607268603955,0.152639648025636,1.0,-0.152639648025636,1.0104459211232,1.0,-0.152639648025636,1.1551620533590943,1.0,-0.152639648025636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.152639648025636,1
2024-02-22,178.6199951171875,180.8000030517578,178.1600036621094,179.3800048828125,179.3800048828125,932200.0,1.56268250590412,1.3895972447432343,1.4220825075012595,1.3033965235346945,1.188970873812614,178.61400146484374,179.4809997558594,177.89566752115886,172.41233444213867,161.47840072631837,178.51117967601385,178.86336875374178,177.06062734806935,171.590056777961,165.08454515464803,178.88573547862026,177.6684270703606,1.2173084082596688,1.9233350375238585,-0.8696607849982092,0.8696607849982092,0.8696607849982092,0.8696607849982092,-0.8696607849982092,-0.8696607849982092,0.8696607849982092,0.8696607849982092,-0.8696607849982092,2.870010375976591,3.24750061035156,180.8000030517578,169.5293960571289,170.1739959716797,170.81859588623047,1.0,1.0089115842830292,-1.56268250590412,1.0,1.56268250590412,1.0101814922530945,1.0,1.56268250590412,1.091058999946309,1.0,1.56268250590412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.56268250590412,1
2024-02-23,180.5599975585938,181.7400054931641,178.8699951171875,180.9400024414062,180.9400024414062,811700.0,0.8696607849982092,1.419140753200229,1.4306375103185995,1.307486020410809,1.1906478785995829,178.40400085449215,179.4210006713867,178.29033406575522,172.84883448282878,161.8710008239746,179.320787264478,179.2409385151353,177.31090961215563,171.89661237348378,165.398514605871,179.20177654981808,177.91076598673433,1.291010563083745,1.7968701426358358,-0.40344629031135,0.40344629031135,0.40344629031135,0.40344629031135,-0.40344629031135,0.40344629031135,0.40344629031135,0.40344629031135,-0.40344629031135,2.070007324218807,3.2535003662109347,181.7400054931641,173.6555017089844,174.30500183105468,174.954501953125,1.0,1.0063417156715546,-0.8696607849982092,1.0,0.8696607849982092,1.0108849980365076,1.0,0.8696607849982092,1.0941895270659159,1.0,0.8696607849982092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8696607849982092,1
2024-02-26,180.7200012207031,182.5700073242188,180.5,181.6699981689453,181.6699981689453,598000.0,0.40344629031135,0.8878780071999416,1.4064269130220477,1.3082919632681858,1.1892175989565736,179.1,179.2779998779297,178.61033376057944,173.3025011698405,162.27930084228515,180.1038575659671,179.68258572491894,177.59214113194852,172.2170512520235,165.7207222011794,179.58150295276073,178.18922762986108,1.3922753228996498,1.7159511786885986,-0.3798108924758208,0.3798108924758208,0.3798108924758208,0.3798108924758208,-0.3798108924758208,0.3798108924758208,0.3798108924758208,0.3798108924758208,-0.3798108924758208,1.7700042724609943,3.179000854492189,182.5700073242188,174.58230468750003,175.23300476074223,175.8837048339844,1.0,1.0037381158373806,-0.40344629031135,1.0,0.40344629031135,1.0117710422299444,1.0,0.40344629031135,1.0750099767552768,1.0,0.40344629031135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40344629031135,1
2024-02-27,181.8000030517578,182.4499969482422,180.6799926757812,182.3600006103516,182.3600006103516,532800.0,0.3798108924758208,0.6427022593454238,1.121455284682841,1.1967466228198906,1.1881663601625576,180.19400024414065,179.66000061035157,178.9500005086263,173.7503344217936,162.72450088500975,180.8559052474286,180.16938843136123,177.89974496926487,172.54960696869,166.05021286274717,180.0089641308516,178.49817377656407,1.5107903542875365,1.6749190138083865,1.0583421086431308,1.0583421086431308,1.0583421086431308,1.0583421086431308,-1.0583421086431308,1.0583421086431308,1.0583421086431308,1.0583421086431308,-1.0583421086431308,3.669998168945284,3.2580009460449237,182.4499969482422,175.57620544433598,176.21200561523443,176.84780578613288,1.0,1.0039675892691102,-0.3798108924758208,1.0,0.3798108924758208,1.0127579916569778,1.0,0.3798108924758208,0.9370866508403918,-1.0,0.3798108924758208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3798108924758208,1
2024-02-28,182.0500030517578,185.4700012207031,181.8000030517578,184.2899932861328,184.2899932861328,1195400.0,1.0583421086431308,0.4929712714610549,1.126354654757279,1.2186112869533856,1.1863973927912728,181.72799987792968,180.30800018310543,179.3733337402344,174.19916763305665,163.17110076904297,182.00060126033003,180.91858931404693,178.3120190542241,172.93453766762255,166.41139663350728,180.6675840008949,178.92719744393952,1.7403865569553716,1.688012522437783,-0.694556853832833,-0.694556853832833,-0.694556853832833,-0.694556853832833,0.694556853832833,-0.694556853832833,-0.694556853832833,-0.694556853832833,-0.694556853832833,3.400009155273409,3.2385009765625,185.4700012207031,175.28239486694335,175.93399505615236,176.58559524536133,0.0,1.0052107324058805,-1.0583421086431308,1.0,1.0583421086431308,1.014618028967695,1.0,1.0583421086431308,0.9242936339226311,-1.0,-1.0583421086431308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0583421086431308,1
2024-02-29,184.5,184.6000061035156,181.1999969482422,183.0099945068359,183.0099945068359,1959700.0,-0.694556853832833,0.6805170770636041,1.0711426047501955,1.1513664221757407,1.1849653564043383,182.4539978027344,180.53399963378905,179.7490000406901,174.59250081380208,163.60300064086914,182.337065675832,181.29884480364493,178.6151142447152,173.26488051480987,166.74008173990984,181.02795484796272,179.22962685600592,1.7983279919567965,1.710075616341586,2.595486663337709,2.595486663337709,2.595486663337709,2.595486663337709,-2.595486663337709,2.595486663337709,2.595486663337709,2.595486663337709,2.595486663337709,5.8000030517578125,3.2295013427734403,184.6000061035156,178.3452990722656,178.99299926757809,179.6406994628906,1.0,1.0043671986654794,-0.694556853832833,1.0,-0.694556853832833,1.0150252153647694,1.0,-0.694556853832833,0.9303229485588559,-1.0,0.694556853832833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.694556853832833,1
2024-03-01,183.0099945068359,188.75,182.9499969482422,187.7599945068359,187.7599945068359,1290800.0,2.595486663337709,1.2087978191820583,1.322153332755816,1.2656657453377491,1.2234525582897418,183.8179962158203,181.11099853515623,180.2346664428711,175.05683415730795,164.0772006225586,184.1447086195,182.4735992951342,179.20510651969073,173.7401301538927,167.1563176362846,182.0636532570201,179.86150594125257,2.2021473157675477,1.8084899562267784,-0.2875976256556359,-0.2875976256556359,-0.2875976256556359,-0.2875976256556359,0.2875976256556359,-0.2875976256556359,-0.2875976256556359,-0.2875976256556359,-0.2875976256556359,2.5800018310546875,3.2175010681152387,188.75,177.49510314941404,178.1410034179687,178.7869036865234,0.0,1.0048621727971678,2.595486663337709,1.0,2.595486663337709,1.018238837268202,1.0,2.595486663337709,1.044630731001567,1.0,-2.595486663337709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.595486663337709,1
2024-03-04,187.0,188.7100067138672,186.1300048828125,187.2200012207031,187.2200012207031,616900.0,-0.2875976256556359,1.294575664378799,1.0529087452751509,1.2636349019329784,1.2251382866271052,184.92799682617184,182.01399841308597,180.6519999186198,175.4981674194336,164.55000061035156,185.1698061532344,183.33658146341944,179.72219650040122,174.18209313968975,167.5536183013226,182.8569375591252,180.40657966565632,2.4503578934688903,1.936863543675201,-4.2890710003953005,-4.2890710003953005,-4.2890710003953005,-4.2890710003953005,4.2890710003953005,-4.2890710003953005,-4.2890710003953005,-4.2890710003953005,-4.2890710003953005,8.320007324218722,3.507501983642585,188.7100067138672,181.67149765014648,182.31499786376952,182.95849807739256,0.0,1.007539349108118,-0.2875976256556359,1.0,-0.2875976256556359,1.0201109547590586,1.0,-0.2875976256556359,0.8332381003915922,-1.0,-0.2875976256556359,0.0,0.0,1.0,0.009037463,0.009037463,0.959831774,0.959831774,-0.2875976256556359,1
2024-03-05,185.6699981689453,185.8000030517578,177.4799957275391,179.1900024414062,179.1900024414062,812200.0,-4.2890710003953005,2.563917719051497,1.8299221513841424,1.6070604772451955,1.355280445344209,184.2939971923828,182.2439987182617,180.7223332722982,175.82050069173178,164.9185006713867,183.17653824929164,182.5826580048716,179.68786139982092,174.346286887287,167.78404174964106,182.2927936948608,180.3164628342304,1.976330860630384,1.9447570070662377,2.048104313266841,2.048104313266841,2.048104313266841,2.048104313266841,-2.048104313266841,2.048104313266841,2.048104313266841,2.048104313266841,2.048104313266841,3.3600006103515057,3.532501983642581,185.8000030517578,180.9935023498535,181.695002746582,182.39650314331053,1.0,1.0084199081453358,-4.2890710003953005,1.0,-4.2890710003953005,1.0161101400088985,1.0,-4.2890710003953005,1.1386765944994017,1.0,4.2890710003953005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.2890710003953005,1
2024-03-06,181.0,183.8500061035156,180.4900054931641,182.8600006103516,182.8600006103516,822200.0,2.048104313266841,2.7300983932619403,1.9203118218470243,1.666294822883701,1.353566748643728,184.00799865722647,182.8679992675781,180.85699971516928,176.14750061035156,165.31190063476564,183.07102570297832,182.63308393314065,179.8925155424358,174.62542504214156,168.082575588467,182.380056297244,180.50487303986895,1.8751832573749996,1.9308422571279904,1.875747929745469,1.875747929745469,1.875747929745469,1.875747929745469,-1.875747929745469,1.875747929745469,1.875747929745469,1.875747929745469,-1.875747929745469,4.0,3.5400024414062514,183.8500061035156,178.02849868774413,178.73499908447266,179.44149948120116,1.0,1.011119279627418,2.048104313266841,1.0,2.048104313266841,1.01523447700112,1.0,2.048104313266841,1.1524442106371788,1.0,2.048104313266841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.048104313266841,1
2024-03-07,184.4799957275391,187.2700042724609,183.2700042724609,186.2899932861328,186.2899932861328,755700.0,1.875747929745469,2.8360959729288875,1.9444143227606008,1.6727660870312588,1.349370405090956,184.66399841308592,183.55899810791016,181.1096659342448,176.47550048828126,165.73340057373048,184.14401489736315,183.2979765427756,180.3052560420292,175.00786990260028,168.44311851317326,182.9815850647653,180.93340046551816,2.048184599247179,1.954310725551828,-0.4616461653045948,-0.4616461653045948,-0.4616461653045948,-0.4616461653045948,0.4616461653045948,-0.4616461653045948,-0.4616461653045948,-0.4616461653045948,-0.4616461653045948,3.139999389648409,3.5700019836425825,187.2700042724609,176.06200073242184,176.77000122070308,177.47800170898435,0.0,1.0135240278923303,-1.875747929745469,1.0,1.875747929745469,1.0165980768749678,1.0,1.875747929745469,1.1623946335565958,1.0,1.875747929745469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.875747929745469,1
2024-03-08,186.3300018310547,187.3500061035156,184.2100067138672,185.4299926757812,185.4299926757812,599200.0,-0.4616461653045948,2.557181839559413,1.9539282740458763,1.6731921123191298,1.3456728132764804,184.19799804687491,184.00799713134765,181.28966573079427,176.7563336690267,166.15910049438477,184.57267415683583,183.68561583968568,180.63588421194865,175.34957884598325,168.77949225896745,183.35826315876776,181.2664813699821,2.091781788785653,1.9818049381985927,0.4961513585038097,0.4961513585038097,0.4961513585038097,0.4961513585038097,-0.4961513585038097,0.4961513585038097,0.4961513585038097,0.4961513585038097,0.4961513585038097,2.5099945068359943,3.591501617431652,187.3500061035156,179.41599990844722,180.13000030517574,180.84400070190424,1.0,1.014994409028201,-0.4616461653045948,1.0,-0.4616461653045948,1.0168833099859529,1.0,-0.4616461653045948,1.167784774778571,1.0,-0.4616461653045948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4616461653045948,1
2024-03-11,185.4299926757812,186.4499969482422,183.9400024414062,186.3500061035156,186.3500061035156,585500.0,0.4961513585038097,2.5761745224546213,1.9548893723078875,1.666698411541139,1.3457818074951102,184.0239990234375,184.4759979248047,181.4796661376953,177.03933385213216,166.57840057373048,185.16511813906243,184.17005043310928,181.00453723721105,175.71024859213185,169.12742322618624,183.81853130411355,181.64303875765123,2.1754925464622943,2.0205424598513337,-0.826398301955172,0.826398301955172,0.826398301955172,0.826398301955172,-0.826398301955172,0.826398301955172,0.826398301955172,0.826398301955172,0.826398301955172,2.239990234375,3.4315010070800867,186.4499969482422,179.44870254516596,180.1670028686523,180.88530319213865,1.0,1.0165105647970278,0.4961513585038097,1.0,0.4961513585038097,1.0174885847847546,1.0,0.4961513585038097,1.1729112830318644,1.0,0.4961513585038097,0.0,0.0,1.0,0.014276521,0.014276521,0.492896765,0.492896765,0.4961513585038097,-1
2024-03-12,186.9799957275391,188.6999969482422,186.4600067138672,187.8899993896484,187.8899993896484,602800.0,0.826398301955172,1.0339972902700023,1.9627093932079165,1.5566183301687029,1.348413562937333,185.76399841308597,185.0289978027344,181.58099924723308,177.340500386556,166.9956005859375,186.07341188925776,184.84640478884364,181.44876060188443,176.10958468385368,169.49895938783894,184.44491100958044,182.10577658224364,2.339134427336802,2.0842608533484275,-1.1389639664697928,-1.1389639664697928,-1.1389639664697928,-1.1389639664697928,1.1389639664697928,-1.1389639664697928,-1.1389639664697928,-1.1389639664697928,-1.1389639664697928,3.3399963378905966,3.340500640869146,188.6999969482422,178.90069473266598,179.586994934082,180.273295135498,0.0,1.0189887629751762,0.826398301955172,1.0,0.826398301955172,1.018725088976573,1.0,0.826398301955172,1.2608803039054552,1.0,0.826398301955172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.826398301955172,1
2024-03-13,188.1199951171875,188.6999969482422,185.3600006103516,185.75,185.75,428900.0,-1.1389639664697928,1.1669796137739594,1.993219629052129,1.581665999440448,1.3561523829835247,186.3419982910156,185.17499847412108,181.63766581217448,177.58233362833658,167.401700592041,185.96560792617183,185.0106948272357,181.72625991789192,176.425663874547,169.82076217223815,184.64569393118347,182.375719057633,2.269974873550467,2.1214036573888357,-0.6675668873023369,-0.6675668873023369,-0.6675668873023369,-0.6675668873023369,0.6675668873023369,-0.6675668873023369,-0.6675668873023369,-0.6675668873023369,-0.6675668873023369,4.120010375976619,3.423500823974618,188.6999969482422,181.3508955383301,182.01899566650388,182.68709579467773,0.0,1.0194746648286288,-1.1389639664697928,1.0,-1.1389639664697928,1.0180735294438337,1.0,-1.1389639664697928,1.260202615316557,1.0,-1.1389639664697928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1389639664697928,1
2024-03-14,186.3800048828125,187.3200073242188,183.1999969482422,184.5099945068359,184.5099945068359,580700.0,-0.6675668873023369,0.8225356757651708,1.9920466177994745,1.5567308945183234,1.359865016715833,185.98599853515623,185.32499847412103,181.7663324991862,177.80633341471355,167.8336004638672,185.4804034530599,184.9196584053448,181.9058556978238,176.69072389527778,170.11163806005197,184.62481709666844,182.53381353535173,2.091003561316711,2.1153236381744103,-1.4633337101649906,-1.4633337101649906,-1.4633337101649906,-1.4633337101649906,1.4633337101649906,-1.4633337101649906,-1.4633337101649906,-1.4633337101649906,1.4633337101649906,3.3000030517578125,3.4810012817382883,187.3200073242188,181.16829513549803,181.85299530029292,182.53769546508784,0.0,1.0195782460151182,-0.6675668873023369,1.0,-0.6675668873023369,1.0165679257325693,1.0,-0.6675668873023369,1.2796345372305626,1.0,-0.6675668873023369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6675668873023369,1
2024-03-15,182.6000061035156,183.4199981689453,180.1199951171875,181.8099975585938,181.8099975585938,996600.0,-1.4633337101649906,1.0068420023273668,1.8342725902304813,1.5890614641297975,1.3747121480693938,185.2619995117188,184.7299987792969,181.84666595458984,177.97250010172527,168.27420043945312,184.2569348215712,184.35426552411732,181.89967130174443,176.8585689334193,170.3432887431914,184.19176793696465,182.48019753707337,1.7115703998912863,2.0345729905177854,1.0175491603091715,1.0175491603091715,1.0175491603091715,1.0175491603091715,-1.0175491603091715,-1.0175491603091715,1.0175491603091715,1.0175491603091715,-1.0175491603091715,1.75,3.375501251220707,183.4199981689453,179.66180450439458,180.35800476074223,181.05420501708988,1.0,1.0158558465153662,1.4633337101649906,1.0,-1.4633337101649906,1.0134942202193487,1.0,-1.4633337101649906,1.1543119203604666,1.0,-1.4633337101649906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4633337101649906,1
2024-03-18,182.5800018310547,184.1399993896484,182.3899993896484,183.6600036621094,183.6600036621094,480300.0,1.0175491603091715,1.139728316770721,1.881564665190062,1.5239518393663491,1.3797615693925431,184.7239990234375,184.3739990234375,182.0109995524089,178.16716690063475,168.74980041503906,184.05795776841728,184.22803609466132,182.0132411314454,177.08156679337634,170.6069860683185,184.10995804852536,182.56759058337235,1.5423674651530348,1.9361318854448355,1.7423482981789646,1.7423482981789646,1.7423482981789646,1.7423482981789646,-1.7423482981789646,-1.7423482981789646,1.7423482981789646,1.7423482981789646,-1.7423482981789646,4.220001220703097,3.4190017700195328,184.1399993896484,175.99389541625976,176.6689956665039,177.34409591674805,1.0,1.0129827289385782,-1.0175491603091715,1.0,1.0175491603091715,1.0121683178072547,1.0,1.0175491603091715,1.2346615008335213,1.0,1.0175491603091715,0.0,0.0,1.0,0.001028408,0.001028408,0.997787237,0.997787237,1.0175491603091715,1
2024-03-19,183.6199951171875,187.0099945068359,182.7899932861328,186.8600006103516,186.8600006103516,524000.0,1.7423482981789646,1.405649370338261,1.290280382687887,1.5478537344621786,1.3759028758849796,184.5179992675781,185.14099884033203,182.332666015625,178.4620002746582,169.2218003845215,184.99197204906207,184.7065750975141,182.32593529137483,177.40217118081816,170.92882794043797,184.5330415195756,182.88554688166712,1.6474946379084372,1.878404435937556,-1.5626662524925368,1.5626662524925368,1.5626662524925368,1.5626662524925368,-1.5626662524925368,1.5626662524925368,1.5626662524925368,1.5626662524925368,-1.5626662524925368,3.940002441406307,3.452001953125003,187.0099945068359,176.61819549560545,177.30199584960934,177.98579620361326,1.0,1.0154022473650792,-1.7423482981789646,1.0,1.7423482981789646,1.0130570552254936,1.0,1.7423482981789646,0.8335932226414218,-1.0,1.7423482981789646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7423482981789646,1
2024-03-20,187.3800048828125,189.8800048828125,185.9400024414062,189.7799987792969,189.7799987792969,708000.0,1.5626662524925368,1.426483732661616,1.2302696064924643,1.569637407640102,1.3813410041682923,185.3239990234375,185.8329986572265,182.7549992879232,178.77183354695637,169.7399003601074,186.5879809591404,185.62901576692917,182.80684261317623,177.80800159388303,171.3021184520985,185.34026571337887,183.3962470222323,1.9440186911465676,1.8915272869793585,0.04742140292422,-0.04742140292422,-0.04742140292422,-0.04742140292422,0.04742140292422,-0.04742140292422,-0.04742140292422,-0.04742140292422,-0.04742140292422,4.580001831054688,3.549002075195317,189.8800048828125,179.4155902099609,180.1059906005859,180.7963909912109,0.0,1.0168422170736575,-1.5626662524925368,1.0,1.5626662524925368,1.0154380061129589,1.0,1.5626662524925368,0.7837922315715793,-1.0,-1.5626662524925368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5626662524925368,1
2024-03-21,191.0,194.2400054931641,189.6600036621094,189.6900024414062,189.6900024414062,1050900.0,-0.04742140292422,1.3299859511492378,1.1152250778988295,1.5464618189001509,1.368551240430743,186.3600006103516,186.1729995727539,183.0709991455078,179.03383356730143,170.27830032348632,187.6219881198957,186.3673769804704,183.250917440804,178.19757539216246,171.66623496673827,186.00945597922924,183.86245112735628,2.147004851872964,1.94262279995808,0.3110318573974164,0.3110318573974164,0.3110318573974164,0.3110318573974164,-0.3110318573974164,0.3110318573974164,0.3110318573974164,0.3110318573974164,0.3110318573974164,3.790008544921875,3.595001983642581,194.2400054931641,182.0722003173828,182.78200073242184,183.49180114746093,1.0,1.0169442480880357,-0.04742140292422,1.0,-0.04742140292422,1.0170065153462227,1.0,-0.04742140292422,0.7211462088937841,-1.0,0.04742140292422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04742140292422,1
