Date_WDC_L01d,Open_WDC_L01d,High_WDC_L01d,Low_WDC_L01d,Close_WDC_L01d,Adj Close_WDC_L01d,Volume_WDC_L01d,Daily_Return_WDC_L01d,Vol5_WDC_L01d,Vol10_WDC_L01d,Vol20_WDC_L01d,Vol60_WDC_L01d,SMA5_WDC_L01d,SMA10_WDC_L01d,SMA30_WDC_L01d,SMA60_WDC_L01d,SMA100_WDC_L01d,EMA5_WDC_L01d,EMA10_WDC_L01d,EMA30_WDC_L01d,EMA60_WDC_L01d,EMA100_WDC_L01d,Short12_WDC_L01d,Long26_WDC_L01d,MACD_WDC_L01d,SIGNAL9_WDC_L01d,Ret5/10_WDC_L01d,Ret10/30_WDC_L01d,Ret30/60_WDC_L01d,Ret30/100_WDC_L01d,Emaret5/10_WDC_L01d,Emaret10/30_WDC_L01d,Emaret30/60_WDC_L01d,Emaret30/100_WDC_L01d,RetMACD_WDC_L01d,DayRange_WDC_L01d,average20r_WDC_L01d,PRVHI_WDC_L01d,HitLevel_WDC_L01d,hitlevel_2_WDC_L01d,hitlevel_1.8_WDC_L01d,positive_return_dummy,sma_ratio_L01d,RetMACD_L01d,R_sma_ratio_L01d,ret_sma_ratio_L01d,ema_ratio_L01d,R_ema_ratio_L01d,ret_ema_ratio_L01d,volatility_ratio_L01d,R_vol_ratio_L01d,ret_vol_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_best,best
2024-02-12,56.56999969482422,58.06999969482422,56.5099983215332,57.31999969482422,57.31999969482422,4459900.0,0.8799718456273512,0.872014873321641,1.2447822490167086,2.1667115143969413,1.8395905552895315,57.529999542236325,57.704999923706055,54.84566637674968,51.84366645812988,48.70329990386963,57.41768392323288,57.44990265623109,55.38205129838016,52.52402771693468,49.89200523821193,57.327693802278816,55.83520982553522,1.492483976743593,1.8447981633786892,3.454290915523356,-3.454290915523356,-3.454290915523356,-3.454290915523356,3.454290915523356,3.454290915523356,-3.454290915523356,-3.454290915523356,3.454290915523356,1.1499977111816406,1.3535005569457994,58.06999969482422,54.31949687957764,54.59499702453613,54.87049716949463,0.0,1.05213417460032,-0.8799718456273512,1.0,0.8799718456273512,1.0373379336693405,1.0,0.8799718456273512,1.177822699821333,1.0,0.8799718456273512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8799718456273512,1
2024-02-13,55.91999816894531,55.93999862670898,54.79000091552734,55.34000015258789,55.34000015258789,6572100.0,-3.454290915523356,1.576542348688151,1.4059763548702209,2.169943929145731,1.9053294456132768,56.907999420166014,57.42700004577637,54.94466641743978,51.998833147684735,48.80019989013672,56.72512266635122,57.06628401920505,55.37933832123228,52.61635468203807,49.99988632562532,57.02189477924944,55.79852762753912,1.2233671517103204,1.7205119610450157,-1.3371913198886969,1.3371913198886969,1.3371913198886969,1.3371913198886969,-1.3371913198886969,-1.3371913198886969,1.3371913198886969,1.3371913198886969,-1.3371913198886969,0.6800003051757955,1.3365005493164055,55.93999862670898,55.09229846954346,55.36299858093262,55.63369869232178,1.0,1.0451787915041137,3.454290915523356,1.0,-3.454290915523356,1.0304616441638847,1.0,-3.454290915523356,1.1388812229515939,1.0,-3.454290915523356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.454290915523356,1
2024-02-14,55.93000030517578,56.56000137329102,55.88000106811523,56.08000183105469,56.08000183105469,3964200.0,1.3371913198886969,1.920542423618659,1.4627013654976084,2.181600771508733,1.9091350464206236,56.53600006103515,57.31000022888183,55.11866645812988,52.16666653951009,48.916599922180175,56.51008238791904,56.88695998499589,55.42454241864018,52.72991688364516,50.12028465246551,56.87698817183487,55.81937756854028,1.0576106032945916,1.5879316894949311,0.1248279372963919,-0.1248279372963919,-0.1248279372963919,-0.1248279372963919,0.1248279372963919,0.1248279372963919,-0.1248279372963919,-0.1248279372963919,0.1248279372963919,0.7299995422363281,1.330500411987304,56.56000137329102,52.99969741821288,53.26699752807617,53.534297637939446,0.0,1.0397566543525971,-1.3371913198886969,1.0,1.3371913198886969,1.0263857400086334,1.0,1.3371913198886969,1.1427168421631286,1.0,1.3371913198886969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3371913198886969,1
2024-02-15,56.18000030517578,56.56999969482422,55.84000015258789,56.0099983215332,56.0099983215332,4385700.0,-0.1248279372963919,1.875746859845946,1.454318309362848,2.1329934987048955,1.9057273304661364,56.31399993896484,57.170999908447264,55.30766639709473,52.32316652933756,49.02529991149903,56.34338769912377,56.72751240982085,55.46231376721393,52.8374605373464,50.23691264591239,56.7436051179423,55.83349762431753,0.9101074936247712,1.4523668503208993,3.588641995656789,-3.588641995656789,-3.588641995656789,-3.588641995656789,3.588641995656789,3.588641995656789,-3.588641995656789,-3.588641995656789,3.588641995656789,2.3800010681152344,1.3925004959106446,56.56999969482422,53.63290046691896,53.89900054931641,54.16510063171388,0.0,1.033690329618579,0.1248279372963919,1.0,-0.1248279372963919,1.0228118619053148,1.0,-0.1248279372963919,1.1192542944657096,1.0,-0.1248279372963919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1248279372963919,1
2024-02-16,56.04000091552734,56.29999923706055,53.91999816894531,54.0,54.0,6034600.0,-3.588641995656789,2.3710127955877907,1.6811425916532363,2.2396162890344806,1.9640846084837893,55.75,56.75499992370605,55.4403330485026,52.43399988810221,49.119099922180176,55.56225846608252,56.23160106258069,55.36797094352272,52.875576585302255,50.31142922718145,56.32151202287425,55.6976829854792,0.6238290373950548,1.2866592877357306,-0.2407427187319023,0.2407427187319023,0.2407427187319023,0.2407427187319023,-0.2407427187319023,-0.2407427187319023,0.2407427187319023,0.2407427187319023,-0.2407427187319023,0.8499984741211009,1.323500442504883,56.29999923706055,53.5064986038208,53.78499870300293,54.06349880218506,1.0,1.023713185020972,3.588641995656789,1.0,-3.588641995656789,1.015598009180053,1.0,-3.588641995656789,1.1402850362762087,1.0,-3.588641995656789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.588641995656789,1
2024-02-20,53.95999908447266,54.13999938964844,53.29000091552734,54.13000106811523,54.13000106811523,5141400.0,0.2407427187319023,2.259583149928304,1.6592104637714868,2.0220964330317246,1.934609527645058,55.1120002746582,56.32099990844726,55.57633310953776,52.56549987792969,49.21769992828369,55.08483933342676,55.84949197267788,55.28810191930288,52.91670525686989,50.38704451116033,55.984356491372864,55.58155839900779,0.4027980923650744,1.1098870486615993,1.3670823274797252,-1.3670823274797252,-1.3670823274797252,-1.3670823274797252,1.3670823274797252,1.3670823274797252,-1.3670823274797252,-1.3670823274797252,1.3670823274797252,1.1100006103515625,1.2815004348754884,54.13999938964844,53.38829826354981,53.65299835205078,53.91769844055176,0.0,1.0133989912116335,-0.2407427187319023,1.0,0.2407427187319023,1.010153903532344,1.0,0.2407427187319023,1.0452219965509846,1.0,0.2407427187319023,0.0,0.0,1.0,0.008260541,0.008260541,0.886279941,0.886279941,0.2407427187319023,1
2024-02-21,53.88000106811523,54.0,52.88999938964844,53.38999938964844,53.38999938964844,4248500.0,-1.3670823274797252,1.8811710633327836,1.6483114179005949,2.0039945961384973,1.9399509086823987,54.72200012207031,55.81499977111817,55.68299980163575,52.67349987030029,49.30599990844726,54.51989268550065,55.40231150303617,55.16564369158324,52.93222309728886,50.4465089641997,55.58522462956911,55.4192206946108,0.1660039349583044,0.9211104259209404,-4.32665555291033,4.32665555291033,4.32665555291033,4.32665555291033,-4.32665555291033,-4.32665555291033,4.32665555291033,4.32665555291033,-4.32665555291033,1.5699996948242188,1.2925003051757813,54.0,51.32069843292236,51.57699851989746,51.83329860687256,1.0,1.002370561391316,1.3670823274797252,1.0,-1.3670823274797252,1.0042901305163061,1.0,-1.3670823274797252,1.0330130454175237,1.0,-1.3670823274797252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3670823274797252,1
2024-02-22,54.65999984741211,56.0,54.43000030517578,55.70000076293945,55.70000076293945,5101200.0,4.32665555291033,2.8934446341661038,2.3321888580544745,2.2577695148094965,2.0066540227957104,54.64599990844727,55.59099998474121,55.89199981689453,52.82516657511393,49.40499992370606,54.91326204464693,55.45643682301858,55.200118341348166,53.02296990599872,50.5505385047688,55.60288249624147,55.4400192181907,0.1628632780507715,0.7694609963469066,-0.6463206560512286,-0.6463206560512286,0.6463206560512286,0.6463206560512286,-0.6463206560512286,-0.6463206560512286,0.6463206560512286,0.6463206560512286,-0.6463206560512286,0.9199981689453268,1.258000183105469,56.0,51.15649932861328,51.41499938964844,51.67349945068359,1.0,0.9946146168836432,-4.32665555291033,-1.0,4.32665555291033,1.0046434407999885,1.0,4.32665555291033,1.125141399145592,1.0,4.32665555291033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.32665555291033,1
2024-02-23,55.4900016784668,56.20999908447266,55.29000091552734,56.06000137329102,56.06000137329102,3163600.0,0.6463206560512286,2.912455533587317,2.320523523412021,2.0495667276533087,2.0029238230676296,54.65600051879883,55.48500022888184,56.07699991861979,52.972666613260905,49.50929992675781,55.295508487528295,55.56617583215902,55.25559466598964,53.12254470820501,50.65963677939301,55.673208477326014,55.485943822272205,0.1872646550538093,0.6530217280882872,-1.819479901492884,-1.819479901492884,1.819479901492884,1.819479901492884,-1.819479901492884,-1.819479901492884,1.819479901492884,1.819479901492884,-1.819479901492884,1.239997863769524,1.2104999542236328,56.20999908447266,53.23239959716797,53.48399963378906,53.73559967041015,1.0,0.9894430927011595,-0.6463206560512286,-1.0,-0.6463206560512286,1.0056208094048538,1.0,0.6463206560512286,1.0232874081622545,1.0,0.6463206560512286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6463206560512286,1
2024-02-26,56.7400016784668,57.68999862670898,56.45000076293945,57.08000183105469,57.08000183105469,6165000.0,1.819479901492884,2.1186128528150343,2.3970433268162195,1.963818057697372,2.008066565045204,55.27200088500977,55.51100044250488,56.293000030517575,53.142499987284346,49.62539993286133,55.890339602037095,55.84141692286732,55.37329835405836,53.252297400757456,50.78677272101007,55.8896382240535,55.604022193293126,0.285616030760373,0.5795405886227043,-0.7007668156100508,-0.7007668156100508,0.7007668156100508,0.7007668156100508,-0.7007668156100508,0.7007668156100508,0.7007668156100508,0.7007668156100508,-0.7007668156100508,1.1100006103515767,1.1954999923706058,57.68999862670898,53.54689918518067,53.7889991760254,54.03109916687012,1.0,0.9861084044625663,-1.819479901492884,-1.0,-1.819479901492884,1.008453868249202,1.0,1.819479901492884,0.9779646212341394,-1.0,1.819479901492884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.819479901492884,1
2024-02-27,58.25,58.40000152587891,57.29000091552734,57.47999954223633,57.47999954223633,6304300.0,0.7007668156100508,2.079798924724862,2.390990207389001,1.8702546287788275,2.007221683323303,55.94200057983399,55.527000427246094,56.54200007120768,53.31183331807454,49.75199993133545,56.42022624877018,56.13934103547986,55.509214559747264,53.39091058572397,50.91931186598484,56.13430919608162,55.74298347840003,0.3913257176815961,0.5418976144344827,-0.0347955078687299,0.0347955078687299,-0.0347955078687299,-0.0347955078687299,0.0347955078687299,-0.0347955078687299,-0.0347955078687299,-0.0347955078687299,0.0347955078687299,1.1699981689453196,1.156999969482423,58.40000152587891,55.059898643493646,55.29899864196776,55.53809864044189,0.0,0.9820487488471699,-0.7007668156100508,-1.0,-0.7007668156100508,1.0113517454846053,1.0,0.7007668156100508,0.9317628662133108,-1.0,-0.7007668156100508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7007668156100508,1
2024-02-28,56.84000015258789,57.79999923706055,56.63000106811523,57.45999908447266,57.45999908447266,4133900.0,-0.0347955078687299,1.7186362851570771,2.054385908596274,1.7712335578396552,1.9945733440998048,56.75600051879883,55.73900032043457,56.71633338928223,53.46433327992757,49.8736999130249,56.76681719400435,56.37946068075127,55.635071625858586,53.52432332338786,51.04883042476678,56.33826148660332,55.87016981959059,0.4680916670127288,0.527136424950132,3.4980893982882337,-3.4980893982882337,3.4980893982882337,3.4980893982882337,-3.4980893982882337,3.4980893982882337,3.4980893982882337,3.4980893982882337,-3.4980893982882337,1.95000076293946,1.20599994659424,57.79999923706055,55.854601593017584,56.08600158691407,56.31740158081056,1.0,0.9827680491589686,0.0347955078687299,-1.0,0.0347955078687299,1.013379852548742,1.0,-0.0347955078687299,0.8880262854605891,-1.0,0.0347955078687299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0347955078687299,1
2024-02-29,58.11000061035156,59.65000152587891,57.70000076293945,59.47000122070312,59.47000122070312,7700300.0,3.4980893982882337,1.3843897322622658,2.2670708908354795,1.9026003858785392,2.0364734392566333,57.51000061035156,56.07800025939942,56.95466677347819,53.64899997711181,50.00729991912842,57.66787853623727,56.9413771425607,55.8824864384292,53.71926358231623,51.215586282112056,56.82006759954175,56.136823997450776,0.6832436020909753,0.5583578603783007,8.12174496706289,-8.12174496706289,8.12174496706289,8.12174496706289,-8.12174496706289,8.12174496706289,8.12174496706289,8.12174496706289,8.12174496706289,3.900001525878906,1.346500015258791,59.65000152587891,55.14679935455322,55.38799934387207,55.62919933319091,1.0,0.9846076438728809,-3.4980893982882337,-1.0,-3.4980893982882337,1.0189485252288868,1.0,3.4980893982882337,0.9342623130763928,-1.0,-3.4980893982882337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4980893982882337,1
2024-03-01,61.0,64.54000091552734,60.63999938964844,64.30000305175781,64.30000305175781,17069400.0,8.12174496706289,3.248474506959828,3.2543079508523616,2.598788026506742,2.2476129099507896,59.15800094604492,56.90700073242188,57.3130002339681,53.92950000762939,50.18629993438721,59.87858670807746,58.27930912605108,56.42555202638589,54.06617307311759,51.47468364388722,57.97082689988268,56.74150392739944,1.2293229724832386,0.6925508827992883,0.0310989768543402,-0.0310989768543402,0.0310989768543402,0.0310989768543402,-0.0310989768543402,0.0310989768543402,0.0310989768543402,0.0310989768543402,0.0310989768543402,1.7900009155273438,1.373500061035158,64.54000091552734,56.68770149230957,56.95700149536133,57.22630149841309,1.0,0.9929161010610366,8.12174496706289,-1.0,-8.12174496706289,1.0328531495588795,1.0,8.12174496706289,1.1562435929252788,1.0,-8.12174496706289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.12174496706289,1
2024-03-04,65.0,65.04000091552734,63.25,64.31999969482422,64.31999969482422,6230500.0,0.0310989768543402,3.4767583580413404,2.803346704299675,2.595923520368101,2.233193892835266,60.60600051879883,57.9390007019043,57.63133354187012,54.22199999491374,50.37549991607666,61.35905770365972,59.37761650219164,56.934871230801264,54.40236410989485,51.72904633796517,58.94762271448907,57.30287398424572,1.64474873024335,0.8829904522881007,-1.2904198076733062,-1.2904198076733062,-1.2904198076733062,-1.2904198076733062,1.2904198076733062,-1.2904198076733062,-1.2904198076733062,-1.2904198076733062,-1.2904198076733062,2.1200027465820312,1.41750011444092,65.04000091552734,61.51830078125,61.79300079345703,62.06770080566406,0.0,1.00533853966455,0.0310989768543402,1.0,-0.0310989768543402,1.0429042029705844,1.0,0.0310989768543402,1.162426392395473,1.0,0.0310989768543402,0.0,0.0,2.0,0.006635068,0.0049042705,0.988370776,0.983742714,0.0310989768543402,1
2024-03-05,63.29999923706055,64.29000091552734,62.16999816894531,63.4900016784668,63.4900016784668,7136200.0,-1.2904198076733062,3.8256581573946313,2.93652365666824,2.6278547393679927,2.245216653961508,61.80800094604492,58.87500076293945,57.84766693115235,54.49983336130778,50.55689994812012,62.06937236192875,60.12532289787804,57.35778287258614,54.70031944001195,51.96193654272758,59.64645024740872,57.76117973937321,1.8852705080355108,1.0834464634375829,1.9058044381589163,1.9058044381589163,1.9058044381589163,1.9058044381589163,-1.9058044381589163,1.9058044381589163,1.9058044381589163,1.9058044381589163,1.9058044381589163,2.329998016357422,1.4849998474121116,64.29000091552734,61.92150066375732,62.20500068664551,62.48850070953369,1.0,1.017759295859067,-1.2904198076733062,1.0,-1.2904198076733062,1.0482504707589497,1.0,-1.2904198076733062,1.1704236803746086,1.0,-1.2904198076733062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2904198076733062,1
2024-03-06,64.93000030517578,65.91999816894531,63.59000015258789,64.69999694824219,64.69999694824219,9295200.0,1.9058044381589163,3.6539396686965953,2.739252215293901,2.6449945784782294,2.251277851758633,63.25600051879883,60.00600051879883,58.080000178019205,54.7896666208903,50.73999992370605,62.94624722403324,60.957081816126056,57.83147410327364,55.02817771897031,52.21417536263876,60.42391897061387,58.27516619928944,2.148752771324432,1.2965077250149526,-0.6491471232700318,-0.6491471232700318,-0.6491471232700318,-0.6491471232700318,0.6491471232700318,-0.6491471232700318,-0.6491471232700318,-0.6491471232700318,-0.6491471232700318,1.5999984741210866,1.5119997024536154,65.91999816894531,61.0230012512207,61.32000122070312,61.61700119018554,0.0,1.03316116279057,1.9058044381589163,1.0,1.9058044381589163,1.0540468276369854,1.0,1.9058044381589163,1.174885888213237,1.0,1.9058044381589163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9058044381589163,-1
2024-03-07,64.83000183105469,65.05999755859375,63.45999908447266,64.27999877929688,64.27999877929688,6825500.0,-0.6491471232700318,3.824214872314924,2.715928221895881,2.63917298580114,2.2550370933469206,64.21800003051757,60.86400032043457,58.28833351135254,55.06333325703939,50.92659992218017,63.39083107578779,61.56124853670256,58.24750795333965,55.33151611439085,52.45310255900822,61.01716201810356,58.71996861262332,2.297193405480243,1.4966448611080108,-1.9912862532740645,-1.9912862532740645,-1.9912862532740645,-1.9912862532740645,1.9912862532740645,-1.9912862532740645,-1.9912862532740645,-1.9912862532740645,-1.9912862532740645,2.920001983642571,1.609999847412111,65.05999755859375,62.59359882354736,62.89599876403808,63.198398704528806,0.0,1.044188376196763,-0.6491471232700318,1.0,-0.6491471232700318,1.0568906842506884,1.0,-0.6491471232700318,1.1703457089852505,1.0,-0.6491471232700318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6491471232700318,1
2024-03-08,64.87000274658203,65.7300033569336,62.81000137329102,63.0,63.0,6526400.0,-1.9912862532740645,1.4907788884178454,2.9253408373413508,2.6648008783785624,2.2561637082488657,63.95799942016602,61.55800018310547,58.37733345031738,55.292666562398274,51.09959991455078,63.2605540505252,61.82283971184755,58.55412034344677,55.58294181555837,52.66195201328529,61.3222140153184,59.03700797465122,2.285206040667184,1.6543570970198451,-1.5079377189515129,-1.5079377189515129,-1.5079377189515129,-1.5079377189515129,1.5079377189515129,-1.5079377189515129,-1.5079377189515129,-1.5079377189515129,-1.5079377189515129,1.7600021362304688,1.6420000076293966,65.7300033569336,61.51799789428711,61.839997863769526,62.16199783325195,0.0,1.054484618340696,-1.9912862532740645,1.0,-1.9912862532740645,1.0558239001666876,1.0,-1.9912862532740645,1.1811203542702418,1.0,-1.9912862532740645,0.0,1.0,0.0,0.049267597,0.049267597,0.044418674,0.044418674,-1.9912862532740645,1
2024-03-11,62.29999923706055,62.83000183105469,61.06999969482422,62.04999923706055,62.04999923706055,7265400.0,-1.5079377189515129,1.5379665356012933,3.0356156947325204,2.6940672404698365,2.26957277422066,63.50399932861328,62.054999923706056,58.50466677347819,55.4998332341512,51.26259990692139,62.85703577937032,61.864141443704455,58.77966091722831,55.79497648511581,52.84785393850856,61.434180972509495,59.26019251260746,2.1739884599020343,1.7582833695962832,1.4826784769613377,1.4826784769613377,1.4826784769613377,1.4826784769613377,-1.4826784769613377,1.4826784769613377,1.4826784769613377,1.4826784769613377,1.4826784769613377,1.6700019836425852,1.647500038146975,62.83000183105469,62.11760334014892,62.4460033416748,62.77440334320068,1.0,1.0606846145107407,-1.5079377189515129,1.0,-1.5079377189515129,1.0524753031634464,1.0,-1.5079377189515129,1.1870371688763943,1.0,-1.5079377189515129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5079377189515129,1
2024-03-12,62.65000152587891,63.36000061035156,61.68999862670898,62.97000122070312,62.97000122070312,5705500.0,1.4826784769613377,1.7589364050172829,3.040598204197006,2.702194551728684,2.268274647768457,63.39999923706055,62.604000091552734,58.612000147501625,55.70883324940999,51.45089992523194,62.89469092648125,62.06520685770421,59.05000545293636,56.03022319775801,53.048292498552016,61.67046101069313,59.534993157651584,2.135467853041547,1.833720266285336,-0.7781509750164786,-0.7781509750164786,-0.7781509750164786,-0.7781509750164786,0.7781509750164786,-0.7781509750164786,-0.7781509750164786,-0.7781509750164786,-0.7781509750164786,0.979999542236328,1.6390001296997094,63.36000061035156,59.20550174713134,59.535001754760735,59.86450176239013,0.0,1.0681089185491868,1.4826784769613377,1.0,1.4826784769613377,1.051061831097899,1.0,1.4826784769613377,1.1912995431955826,1.0,1.4826784769613377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4826784769613377,1
2024-03-13,62.65000152587891,63.0,62.02000045776367,62.47999954223633,62.47999954223633,3455900.0,-0.7781509750164786,1.33157160537465,3.076403921872285,2.5582383378082243,2.26914047059318,62.955999755859374,63.106000137329104,58.757333501180014,55.89766654968262,51.6311999130249,62.75646046506628,62.140623709437314,59.27129539418152,56.24169127462616,53.23505897466458,61.79500540016132,59.75314177873194,2.0418636214293784,1.8753489373141443,2.688860943476968,-2.688860943476968,-2.688860943476968,-2.688860943476968,2.688860943476968,-2.688860943476968,-2.688860943476968,-2.688860943476968,-2.688860943476968,2.239997863769524,1.717000007629396,63.0,59.7542003250122,60.08200035095214,60.409800376892086,0.0,1.0740106192201822,-0.7781509750164786,1.0,-0.7781509750164786,1.0484100827588367,1.0,-0.7781509750164786,1.1274041298727842,1.0,-0.7781509750164786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7781509750164786,1
2024-03-14,62.33000183105469,62.38999938964844,60.15000152587891,60.79999923706055,60.79999923706055,3454600.0,-2.688860943476968,1.6014871451278434,3.1137812003243552,2.6568989237031397,2.297364008027241,62.25999984741211,63.238999938964845,58.875666809082034,56.06633319854736,51.8085998916626,62.10430672239771,61.89687380536881,59.36992144856082,56.39114399470597,53.38485977193975,61.64192752891505,59.83068677564516,1.811240753269885,1.8625273005052927,1.6611814707352286,-1.6611814707352286,-1.6611814707352286,-1.6611814707352286,1.6611814707352286,-1.6611814707352286,-1.6611814707352286,-1.6611814707352286,1.6611814707352286,0.9300003051757956,1.7270000457763692,62.38999938964844,59.22259998321533,59.56599998474121,59.90939998626709,0.0,1.0741109760001857,-2.688860943476968,1.0,-2.688860943476968,1.0425628381367726,1.0,-2.688860943476968,1.1564988893443287,1.0,-2.688860943476968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.688860943476968,1
2024-03-15,60.22999954223633,60.52999877929688,59.59999847412109,59.79000091552734,59.79000091552734,5758200.0,-1.6611814707352286,1.561698820021549,1.4773679834964797,2.695939449877525,2.3102982357814392,61.61800003051758,62.7879997253418,58.95533345540365,56.22083320617676,51.97789989471436,61.33287145344092,61.51380600721581,59.39702334965544,56.50258192653618,53.51169425003059,61.357015742240016,59.82767300822903,1.5293427340109886,1.795890387206432,0.8028090565084087,-0.8028090565084087,-0.8028090565084087,-0.8028090565084087,0.8028090565084087,0.8028090565084087,-0.8028090565084087,-0.8028090565084087,0.8028090565084087,1.479999542236321,1.6819999694824237,60.52999877929688,58.590599288940425,58.9359992980957,59.28139930725097,0.0,1.065009661472568,1.6611814707352286,1.0,-1.6611814707352286,1.0356378575589453,1.0,-1.6611814707352286,1.1669226977380458,1.0,-1.6611814707352286,0.0,0.0,1.0,0.010897292,0.010897292,0.892728686,0.892728686,-1.6611814707352286,1
2024-03-18,60.02999877929688,60.47000122070312,58.9900016784668,59.31000137329102,59.31000137329102,3864900.0,-0.8028090565084087,1.539507763297116,1.4539404368858422,2.5491132160916425,2.3136422360889903,61.07000045776367,62.28699989318848,58.99366683959961,56.36033325195312,52.15289989471435,60.65858142672429,61.11311425559312,59.39140902859967,56.59462846577404,53.62651221286743,61.0420904547094,59.78932696119658,1.2527634935128162,1.687265008467709,-0.8430281376205871,0.8430281376205871,0.8430281376205871,0.8430281376205871,-0.8430281376205871,-0.8430281376205871,0.8430281376205871,0.8430281376205871,-0.8430281376205871,1.7899971008300852,1.728999900817873,60.47000122070312,56.82959884643555,57.16599884033204,57.50239883422852,1.0,1.0558251966697247,0.8028090565084087,1.0,-0.8028090565084087,1.0289891291544266,1.0,-0.8028090565084087,1.101775017904538,1.0,-0.8028090565084087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8028090565084087,1
2024-03-19,58.90999984741211,60.2599983215332,58.47000122070312,59.81000137329102,59.81000137329102,4330200.0,0.8430281376205871,1.3012223389961315,1.5283026300989122,2.549445751175861,2.274076383068323,60.43800048828125,61.9189998626709,59.03833351135254,56.53366661071777,52.32139991760254,60.37572140891321,60.8761846406291,59.41841498632169,56.70005052831558,53.74895754277681,60.852538288337335,59.79085839912951,1.0616798892078307,1.5621479846157331,-1.5214844114992248,1.5214844114992248,1.5214844114992248,1.5214844114992248,-1.5214844114992248,-1.5214844114992248,1.5214844114992248,1.5214844114992248,-1.5214844114992248,1.4099998474121094,1.7439998626709,60.2599983215332,56.6662014389038,57.012001419067374,57.357801399230944,1.0,1.0487931514998545,-0.8430281376205871,1.0,0.8430281376205871,1.0245339707335341,1.0,0.8430281376205871,1.1210906415271737,1.0,0.8430281376205871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8430281376205871,1
2024-03-20,60.20000076293945,60.81999969482422,59.40999984741211,60.72000122070312,60.72000122070312,4236200.0,1.5214844114992248,1.7395864379353383,1.4621120301600674,2.5179312091429527,2.155204369699783,60.08600082397461,61.52100028991699,59.114000193278,56.67266661326091,52.50679992675781,60.49048134617652,60.84778765518801,59.50238829176566,56.83185219036107,53.88699801164664,60.83214797023977,59.859683793320144,0.9724641769196224,1.4442112230765114,-4.973650192770382,4.973650192770382,4.973650192770382,4.973650192770382,-4.973650192770382,-4.973650192770382,4.973650192770382,4.973650192770382,-4.973650192770382,2.290000915527351,1.7799999237060569,60.81999969482422,56.42319862365722,56.7719985961914,57.12079856872558,1.0,1.0407179363394308,-1.5214844114992248,1.0,1.5214844114992248,1.0226108464222525,1.0,1.5214844114992248,1.1683027579856369,1.0,1.5214844114992248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5214844114992248,1
2024-03-21,64.80000305175781,66.01000213623047,63.72000122070312,63.7400016784668,63.7400016784668,11606200.0,4.973650192770382,2.5697919565414,2.294985437116002,2.5709196612046386,2.2390359426863458,60.67400131225586,61.46700057983399,59.307333628336586,56.85733331044515,52.761599960327146,61.57365479027328,61.3736447503296,59.7757827038109,57.05834889488912,54.08210699514803,61.27951007919777,60.147114747775454,1.132395331422316,1.3818480447456722,-0.313769913673763,0.313769913673763,0.313769913673763,0.313769913673763,-0.313769913673763,0.313769913673763,0.313769913673763,0.313769913673763,-0.313769913673763,1.3200035095214844,1.8000001907348646,66.01000213623047,56.903999862670894,57.2599998474121,57.615999832153314,1.0,1.0364148380878404,-4.973650192770382,1.0,4.973650192770382,1.0267309263759223,1.0,4.973650192770382,1.1482261683214008,1.0,4.973650192770382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.973650192770382,1
