Date_NTAP_L01d,Open_NTAP_L01d,High_NTAP_L01d,Low_NTAP_L01d,Close_NTAP_L01d,Adj Close_NTAP_L01d,Volume_NTAP_L01d,Daily_Return_NTAP_L01d,Vol5_NTAP_L01d,Vol10_NTAP_L01d,Vol20_NTAP_L01d,Vol60_NTAP_L01d,SMA5_NTAP_L01d,SMA10_NTAP_L01d,SMA30_NTAP_L01d,SMA60_NTAP_L01d,SMA100_NTAP_L01d,EMA5_NTAP_L01d,EMA10_NTAP_L01d,EMA30_NTAP_L01d,EMA60_NTAP_L01d,EMA100_NTAP_L01d,Short12_NTAP_L01d,Long26_NTAP_L01d,MACD_NTAP_L01d,SIGNAL9_NTAP_L01d,Ret5/10_NTAP_L01d,Ret10/30_NTAP_L01d,Ret30/60_NTAP_L01d,Ret30/100_NTAP_L01d,Emaret5/10_NTAP_L01d,Emaret10/30_NTAP_L01d,Emaret30/60_NTAP_L01d,Emaret30/100_NTAP_L01d,RetMACD_NTAP_L01d,DayRange_NTAP_L01d,average20r_NTAP_L01d,PRVHI_NTAP_L01d,HitLevel_NTAP_L01d,hitlevel_2_NTAP_L01d,hitlevel_1.8_NTAP_L01d,positive_return_dummy,sma_ratio_L01d,ema_ratio_L01d,volatility_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_logit,logit,ret_tree,tree,ret_xgb,xgb,ret_rf,rf
2023-01-13,63.70000076293945,64.94000244140625,63.59999847412109,64.66000366210938,64.66000366210938,1497600.0,0.9523818599331376,0.5913394863499545,1.358594285755154,1.889481750356602,2.083508925509579,64.23400039672852,62.89300079345703,62.42300059000651,66.21933371225992,66.84240020751953,64.01561799970038,63.1783775336692,63.43698113207348,64.97779898794357,66.50519580932874,62.98772683289688,63.20314713821803,-0.2154203053211532,-1.021484675473338,0.1701097660492199,0.1701097660492199,-0.1701097660492199,-0.1701097660492199,0.1701097660492199,0.1701097660492199,-0.1701097660492199,-0.1701097660492199,0.1701097660492199,1.020004272460938,1.316000366210939,64.94000244140625,61.52319580078125,61.80199584960937,62.0807958984375,1.0,1.0213219211415177,1.0132520096070052,0.7190301179139447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9523818599331376,1,-0.9523818599331376,-1,0.9523818599331376,1,-0.9523818599331376,-1
2023-01-17,64.80999755859375,65.4800033569336,64.45999908447266,64.7699966430664,64.7699966430664,2329100.0,0.1701097660492199,0.5943062718075118,1.346033709498743,1.529847152006825,2.080962383764392,64.4279998779297,63.36400032043457,62.31300048828125,66.26066697438559,66.75730018615722,64.26707754748907,63.46776282628687,63.52298213278271,64.97098579630826,66.47083542979878,63.26192218830757,63.3192100645031,-0.0572878761955237,-0.8286453156177748,0.2933494692817615,0.2933494692817615,-0.2933494692817615,-0.2933494692817615,0.2933494692817615,0.2933494692817615,-0.2933494692817615,-0.2933494692817615,0.2933494692817615,1.049995422363281,1.277000236511232,65.4800033569336,62.04480163574218,62.30800170898437,62.57120178222656,1.0,1.016791862131722,1.0125940270399942,0.8798484918791011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1701097660492199,1,-0.1701097660492199,1,0.1701097660492199,1,-0.1701097660492199,1
2023-01-18,65.30999755859375,65.80999755859375,64.76000213623047,64.95999908447266,64.95999908447266,1663500.0,0.2933494692817615,0.5642692499841092,1.343394565418628,1.455222117590343,2.0809421422105,64.57799987792968,63.7810001373291,62.26400044759114,66.30200030008952,66.67870018005371,64.49805139315026,63.73907850959337,63.61569290385948,64.97062557624807,66.44091787840618,63.52316478771759,63.44074999190825,0.0824147958093419,-0.6464332933323514,-0.692729302007872,-0.692729302007872,0.692729302007872,0.692729302007872,-0.692729302007872,-0.692729302007872,-0.692729302007872,0.692729302007872,-0.692729302007872,1.190002441406257,1.238500404357912,65.80999755859375,62.67060283660889,62.92600288391113,63.18140293121338,0.0,1.0124958802603368,1.0119074969595405,0.923154306947391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2933494692817615,1,0.2933494692817615,1,0.2933494692817615,1,0.2933494692817615,1
2023-01-19,64.79000091552734,64.9800033569336,63.79000091552734,64.51000213623047,64.51000213623047,1549700.0,-0.692729302007872,0.6864716332414531,1.333581015371343,1.3810072964779,1.980729601363003,64.59000091552734,64.03900032043457,62.25900039672852,66.28383369445801,66.53820022583008,64.50203497417701,63.8792464417092,63.67339027368987,64.95552316837863,66.40268192311557,63.67498591825803,63.51995385445063,0.155032063807397,-0.4861402219044018,1.488139904948935,1.488139904948935,-1.488139904948935,-1.488139904948935,1.488139904948935,1.488139904948935,1.488139904948935,-1.488139904948935,1.488139904948935,1.549999237060547,1.237000274658205,64.9800033569336,63.08529666900635,63.33299674987793,63.58069683074951,1.0,1.0086041411067586,1.0097494658619073,0.9656581965732459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.692729302007872,1,-0.692729302007872,1,-0.692729302007872,1,-0.692729302007872,1
2023-01-20,64.5199966430664,65.54000091552734,63.9900016784668,65.47000122070312,65.47000122070312,1077300.0,1.488139904948935,0.8274252079133185,1.274964174472792,1.400788822497936,1.984773337141206,64.8740005493164,64.45300025939942,62.33866704305013,66.26933377583822,66.44330024719238,64.82469038968571,64.16847458334445,63.78930065736814,64.97239130124173,66.38421299831532,63.95114211863419,63.66440180750638,0.2867403111278151,-0.3315641152979584,2.352223746469642,2.352223746469642,-2.352223746469642,-2.352223746469642,2.352223746469642,2.352223746469642,2.352223746469642,-2.352223746469642,2.352223746469642,1.80999755859375,1.275000000000002,65.54000091552734,62.25860275268554,62.50600280761719,62.75340286254882,1.0,1.0065318959276157,1.0102264517054858,0.9101758623396431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.488139904948935,1,1.488139904948935,-1,1.488139904948935,1,1.488139904948935,-1
2023-01-23,65.95999908447266,67.52999877929688,65.72000122070312,67.01000213623047,67.01000213623047,1318100.0,2.352223746469642,1.197328556004796,0.915550631968024,1.458493705126207,1.986277289168412,65.34400024414063,64.78900032043457,62.47300046284993,66.25533383687338,66.37890029907227,65.55312763853397,64.68511595659645,63.99708784955281,65.03919821386431,66.39660486243244,64.42173596749517,63.91222405407854,0.509511913416631,-0.1633489095550405,-0.2238494569421966,-0.2238494569421966,0.2238494569421966,0.2238494569421966,-0.2238494569421966,-0.2238494569421966,-0.2238494569421966,0.2238494569421966,-0.2238494569421966,0.9599990844726562,1.272999954223635,67.52999877929688,62.73500091552734,62.99000091552734,63.24500091552734,0.0,1.008566267745468,1.0134190326337198,0.6277371158683192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.352223746469642,-1,-2.352223746469642,-1,2.352223746469642,-1,-2.352223746469642,-1
2023-01-24,66.95999908447266,67.48999786376953,66.52999877929688,66.86000061035156,66.86000061035156,1047700.0,-0.2238494569421966,1.254348696157468,0.942513013583114,1.363921652035574,1.985076248962503,65.76200103759766,65.09500045776367,62.57100054423015,66.24533386230469,66.3247003173828,65.98875196247317,65.08054953000646,64.1817918986366,65.09889665309339,66.40578101585658,64.79685360485769,64.13057787306172,0.6662757317959631,0.0025760187151602,-0.7328714617057117,-0.7328714617057117,0.7328714617057117,0.7328714617057117,-0.7328714617057117,-0.7328714617057117,-0.7328714617057117,0.7328714617057117,-0.7328714617057117,1.020004272460938,1.284500312805177,67.48999786376953,64.72939888000488,64.9839988708496,65.23859886169433,0.0,1.0102465715514781,1.013955051686341,0.6910316382003819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2238494569421966,-1,0.2238494569421966,1,0.2238494569421966,1,0.2238494569421966,1
2023-01-25,66.3499984741211,66.6500015258789,65.62999725341797,66.37000274658203,66.37000274658203,1213300.0,-0.7328714617057117,1.40130114916049,1.012840485319697,1.39396575504434,1.987356160234771,66.04400177001953,65.31100082397461,62.64033393859863,66.22700055440266,66.26710037231446,66.11583555717613,65.31499556938384,64.32296679205244,65.14057226271596,66.40507253527689,65.03887654973835,64.29646119702619,0.7424153527121575,0.1505438855145597,-0.8738915278778663,-0.8738915278778663,0.8738915278778663,0.8738915278778663,-0.8738915278778663,-0.8738915278778663,-0.8738915278778663,0.8738915278778663,-0.8738915278778663,1.639999389648438,1.313000297546388,66.6500015258789,64.66409717559814,64.92099723815917,65.17789730072022,0.0,1.0112232386090745,1.0122611963885315,0.7265892161658448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7328714617057117,1,-0.7328714617057117,-1,-0.7328714617057117,1,-0.7328714617057117,1
2023-01-26,67.0,67.29000091552734,65.6500015258789,65.79000091552734,65.79000091552734,2337700.0,-0.8738915278778663,1.439669450802526,1.082144585207339,1.427275914485949,1.954199866294021,66.30000152587891,65.44500122070312,62.6570006052653,66.16683387756348,66.20340034484863,66.00722400995987,65.40136017777357,64.41761415485728,65.1618650054311,66.39289289924224,65.15443414447512,64.40709376876701,0.7473403757081059,0.2699031835532689,-0.3799969547363186,-0.3799969547363186,0.3799969547363186,0.3799969547363186,-0.3799969547363186,-0.3799969547363186,-0.3799969547363186,0.3799969547363186,-0.3799969547363186,1.050003051757812,1.311500549316407,67.29000091552734,63.76140087127686,64.02400093078613,64.28660099029541,0.0,1.0130644096451682,1.0092637803027253,0.7581887806164561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8738915278778663,1,0.8738915278778663,1,-0.8738915278778663,1,-0.8738915278778663,1
2023-01-27,65.80000305175781,66.4800033569336,65.43000030517578,65.54000091552734,65.54000091552734,1724200.0,-0.3799969547363186,1.32516403472962,1.064117195499393,1.365232853837753,1.954553921647176,66.31400146484376,65.59400100708008,62.67800051371257,66.10466728210449,66.14600036621094,65.85148297848237,65.42656758463788,64.49002620393277,65.17426290412277,66.37600394906967,65.21375210925238,64.49101281667518,0.7227392925772023,0.3604704053580556,-0.0457717102194422,-0.0457717102194422,0.0457717102194422,0.0457717102194422,-0.0457717102194422,-0.0457717102194422,-0.0457717102194422,0.0457717102194422,-0.0457717102194422,1.200004577636719,1.279500770568849,66.4800033569336,64.40469970703124,64.66699981689453,64.9292999267578,0.0,1.0109766205248856,1.006494538985173,0.7794400731773299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3799969547363186,1,-0.3799969547363186,-1,-0.3799969547363186,1,-0.3799969547363186,-1
2023-01-30,65.18000030517578,66.26000213623047,65.05999755859375,65.51000213623047,65.51000213623047,1699500.0,-0.0457717102194422,0.3460986681092015,1.035816680877029,1.216529934011521,1.924544996016513,66.01400146484374,65.67900085449219,62.71533393859863,66.0128340403239,66.09410041809082,65.73765603106507,65.44173750310925,64.55583110279069,65.18527074779843,66.35885539832037,65.25932903647978,64.56649350701261,0.6928355294671746,0.4269434301798795,1.099070671995791,1.099070671995791,-1.099070671995791,-1.099070671995791,1.099070671995791,1.099070671995791,1.099070671995791,-1.099070671995791,1.099070671995791,2.029998779296875,1.332000541687012,66.26000213623047,63.66510166168213,63.9210018157959,64.17690196990966,1.0,1.0051005740951164,1.0045218623350542,0.8514518647818324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0457717102194422,1,0.0457717102194422,1,-0.0457717102194422,1,0.0457717102194422,1
2023-01-31,65.56999969482422,66.26000213623047,64.2300033569336,66.2300033569336,66.2300033569336,4312900.0,1.099070671995791,0.787554153344345,1.07998317657755,1.219319509170011,1.89221167892622,65.88800201416015,65.8250015258789,62.87700068155925,65.96883405049643,66.04940048217773,65.90177180635459,65.58505856744095,64.66384221596121,65.21952427596679,66.35630387274836,65.40866354731884,64.68971645885861,0.7189470884602258,0.4853441618359488,1.328698790298102,1.328698790298102,-1.328698790298102,-1.328698790298102,1.328698790298102,1.328698790298102,1.328698790298102,-1.328698790298102,1.328698790298102,2.160003662109375,1.393000793457032,66.26000213623047,63.32960094451904,63.59600105285644,63.86240116119384,1.0,1.0009570905707685,1.004829045606294,0.8857261517226874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.099070671995791,1,1.099070671995791,-1,1.099070671995791,1,1.099070671995791,-1
2023-02-01,66.02999877929688,67.4800033569336,65.31999969482422,67.11000061035156,67.11000061035156,1952600.0,1.328698790298102,0.9525032611721708,1.135125287321806,1.223088096597087,1.886424195497281,66.03600158691407,66.0400016784668,63.10333404541016,65.96000073750814,66.00640045166016,66.30451474102026,65.86232075706106,64.82165888656705,65.28150710660235,66.37122856062169,65.67040771086234,64.86899676637661,0.801410944485724,0.5485575183659038,-2.890779948982759,2.890779948982759,-2.890779948982759,-2.890779948982759,-2.890779948982759,2.890779948982759,2.890779948982759,-2.890779948982759,2.890779948982759,2.25,1.444500923156739,67.4800033569336,63.195400390625,63.47400054931641,63.75260070800781,1.0,0.9999394292633093,1.006713914403203,0.9280813789946827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.328698790298102,1,-1.328698790298102,-1,1.328698790298102,1,-1.328698790298102,-1
2023-02-02,67.68000030517578,69.75,67.5,69.05000305175781,69.05000305175781,2243000.0,2.890779948982759,1.293120023390451,1.32541046151934,1.301620439268207,1.910670193776865,66.68800201416016,66.49400177001954,63.43200085957845,65.9643341064453,65.97240051269532,67.21967751126611,66.44189935609683,65.0944552843213,65.4050643507058,66.42427360005013,66.19034545561549,65.17870093566411,1.011644519951375,0.641174918682998,-2.070963420673415,-2.070963420673415,2.070963420673415,2.070963420673415,2.070963420673415,-2.070963420673415,-2.070963420673415,2.070963420673415,-2.070963420673415,1.540000915527344,1.469500923156739,69.75,64.30210132598877,64.59100151062012,64.87990169525146,0.0,1.0029175600652163,1.0117061396905704,1.0182772346940927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.890779948982759,1,-2.890779948982759,-1,2.890779948982759,1,-2.890779948982759,-1
2023-02-03,68.30999755859375,68.86000061035156,67.31999969482422,67.62000274658203,67.62000274658203,1349100.0,-2.070963420673415,1.841919320493674,1.546730902865794,1.38980861036106,1.926249002350648,67.1040023803711,66.70900192260743,63.70366757710774,65.93483416239421,65.91460052490234,67.35311925637143,66.65609997254867,65.25739383027361,65.47768528171812,66.44795140493194,66.4102927311488,65.35953810684322,1.050754624305583,0.723090859807515,-2.277433973640567,-2.277433973640567,2.277433973640567,-2.277433973640567,2.277433973640567,-2.277433973640567,-2.277433973640567,2.277433973640567,-2.277433973640567,1.199996948242188,1.401500701904297,68.86000061035156,66.51709796905517,66.81099815368653,67.10489833831787,0.0,1.0059212467040346,1.0104569466876971,1.112909282137752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.070963420673415,1,2.070963420673415,1,-2.070963420673415,1,2.070963420673415,1
2023-02-06,66.83999633789062,67.08999633789062,65.88999938964844,66.08000183105469,66.08000183105469,1319300.0,-2.277433973640567,2.270317243122529,1.568351940833313,1.293341378821985,1.948005511534773,67.21800231933594,66.61600189208984,63.90466766357422,65.87883415222169,65.86480056762696,66.92874678126586,66.5513548559134,65.31046531419497,65.49743336530292,66.44066527475616,66.35947874651893,65.41290579011815,0.946572956400786,0.7677872791261692,2.027839438195786,2.027839438195786,-2.027839438195786,2.027839438195786,-2.027839438195786,2.027839438195786,2.027839438195786,-2.027839438195786,2.027839438195786,1.879997253417969,1.427500343322754,67.08999633789062,65.77669906616211,66.05699920654297,66.33729934692383,1.0,1.009036874176587,1.0056706873386654,1.2126357097318081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.277433973640567,1,-2.277433973640567,-1,-2.277433973640567,1,-2.277433973640567,-1
2023-02-07,65.91999816894531,67.5199966430664,65.63999938964844,67.41999816894531,67.41999816894531,1865200.0,2.027839438195786,2.397321262461332,1.708534191972984,1.356803561664551,1.948507588341492,67.45600128173828,66.67200164794922,64.18633422851562,65.86900075276692,65.8364005279541,67.09249724382568,66.70929000373738,65.44656420804984,65.56046827689775,66.46005800533416,66.52263558073838,65.56157929966089,0.9610562810774894,0.8064410795164332,-1.498063681795169,-1.498063681795169,1.498063681795169,-1.498063681795169,1.498063681795169,-1.498063681795169,-1.498063681795169,1.498063681795169,-1.498063681795169,1.100006103515625,1.398000717163087,67.5199966430664,63.94949558258057,64.23499565124511,64.52049571990966,0.0,1.0117590534918819,1.0057444358959124,1.2592347486742468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.027839438195786,1,-2.027839438195786,1,2.027839438195786,1,-2.027839438195786,1
2023-02-08,67.01000213623047,67.16000366210938,66.05999755859375,66.41000366210938,66.41000366210938,1170400.0,-1.498063681795169,2.450324123936094,1.765977744099035,1.410484657409317,1.806547899497081,67.31600189208984,66.67600173950196,64.43200098673502,65.77733408610025,65.80970054626465,66.86499938325358,66.65487430525955,65.50872159218271,65.588321896085,66.4590668302208,66.505307593257,65.62442554873115,0.8808820445258476,0.8213292725183161,-0.6324435705150857,-0.6324435705150857,0.6324435705150857,0.6324435705150857,0.6324435705150857,-0.6324435705150857,-0.6324435705150857,0.6324435705150857,-0.6324435705150857,1.620002746582031,1.428000831604005,67.16000366210938,64.44439506530762,64.72399520874023,65.00359535217285,0.0,1.0095986582262133,1.0031524337894886,1.2520361244784213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.498063681795169,1,-1.498063681795169,1,-1.498063681795169,1,-1.498063681795169,-1
2023-02-09,66.76000213623047,67.26000213623047,65.63999938964844,65.98999786376953,65.98999786376953,1826100.0,-0.6324435705150857,1.75139309892332,1.754007932644128,1.421040363112177,1.781581446194693,66.7040008544922,66.69600143432618,64.663334274292,65.65216738382975,65.78280052185059,66.57333221009223,66.53398767953409,65.53977167422057,65.60149159994351,66.44977833583562,66.42602917333585,65.65150497947474,0.7745241938611116,0.8119682567868753,0.5303810963043739,0.5303810963043739,-0.5303810963043739,-0.5303810963043739,-0.5303810963043739,0.5303810963043739,0.5303810963043739,-0.5303810963043739,-0.5303810963043739,1.180000305175781,1.439500999450684,67.26000213623047,64.01840183258057,64.30400199890137,64.58960216522216,1.0,1.000119938526958,1.0005913448438961,1.2343125347986097,0.0,0.0,1.0,0.001935421,0.001935421,0.991885542869568,0.991885542869568,-0.6324435705150857,1,-0.6324435705150857,-1,-0.6324435705150857,1,0.6324435705150857,1
2023-02-10,65.7699966430664,66.79000091552734,65.61000061035156,66.33999633789062,66.33999633789062,1641000.0,0.5303810963043739,1.698530889918912,1.753171615673627,1.412420139393687,1.78344739124972,66.4479995727539,66.7760009765625,64.93533414204916,65.53816731770833,65.77010047912597,66.49555358602504,66.498716526508,65.59139907187671,65.62570487004014,66.44760443488622,66.41279335249813,65.7025043393574,0.7102890131407236,0.791632408057645,-2.080200420548258,2.080200420548258,-2.080200420548258,-2.080200420548258,-2.080200420548258,-2.080200420548258,2.080200420548258,-2.080200420548258,-2.080200420548258,1.810005187988281,1.46300106048584,66.79000091552734,64.09309993743896,64.3810001373291,64.66890033721924,1.0,0.9950880346380173,0.9999524360672178,1.24125362332076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5303810963043739,1,-0.5303810963043739,-1,0.5303810963043739,1,0.5303810963043739,-1
2023-02-13,66.05000305175781,67.7300033569336,65.91999816894531,67.72000122070312,67.72000122070312,1411900.0,2.080200420548258,1.589569448041795,1.854746366562567,1.46615203448741,1.799877286353793,66.7759994506836,66.99700088500977,65.18966751098633,65.43416735331218,65.78430046081543,66.9037027975844,66.72076828908892,65.72872824276874,65.69437032416023,66.47280041084298,66.6139022552989,65.85194855279042,0.7619537025084782,0.7856966669478117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.689994812011719,1.496500587463379,67.7300033569336,63.57139858245849,63.86399879455566,64.15659900665283,0.0,0.9967013234710986,1.0027417925960154,1.265043680965198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.080200420548258,1,-2.080200420548258,-1,2.080200420548258,1,-2.080200420548258,1
