Date_ON_L01d,Open_ON_L01d,High_ON_L01d,Low_ON_L01d,Close_ON_L01d,Adj Close_ON_L01d,Volume_ON_L01d,Daily_Return_ON_L01d,Vol5_ON_L01d,Vol10_ON_L01d,Vol20_ON_L01d,Vol60_ON_L01d,SMA5_ON_L01d,SMA10_ON_L01d,SMA30_ON_L01d,SMA60_ON_L01d,SMA100_ON_L01d,EMA5_ON_L01d,EMA10_ON_L01d,EMA30_ON_L01d,EMA60_ON_L01d,EMA100_ON_L01d,Short12_ON_L01d,Long26_ON_L01d,MACD_ON_L01d,SIGNAL9_ON_L01d,Ret5/10_ON_L01d,Ret10/30_ON_L01d,Ret30/60_ON_L01d,Ret30/100_ON_L01d,Emaret5/10_ON_L01d,Emaret10/30_ON_L01d,Emaret30/60_ON_L01d,Emaret30/100_ON_L01d,RetMACD_ON_L01d,DayRange_ON_L01d,average20r_ON_L01d,PRVHI_ON_L01d,HitLevel_ON_L01d,hitlevel_2_ON_L01d,hitlevel_1.8_ON_L01d,positive_return_dummy,sma_ratio_L01d,ema_ratio_L01d,volatility_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_logit,logit,ret_tree,tree,ret_xgb,xgb,ret_rf,rf
2023-01-13,64.4000015258789,65.22000122070312,63.27999877929688,65.1500015258789,65.1500015258789,3409000.0,0.3388283068983568,1.54347374001363,2.374076604442644,2.592705381904748,3.654306443978691,64.72599945068359,63.20200004577637,65.83499959309896,66.90133317311604,66.79280014038086,64.45018342723343,63.90176788736314,65.06253343120146,65.8589667300389,65.49512543307343,63.89180815239064,64.8092299501082,-0.9174217977175658,-1.467169649236539,1.10514382784339,-1.10514382784339,-1.10514382784339,1.10514382784339,1.10514382784339,1.10514382784339,-1.10514382784339,-1.10514382784339,1.10514382784339,2.160003662109375,2.299499893188476,65.22000122070312,60.4871993637085,60.95199928283692,61.41679920196533,1.0,1.0241131515427266,1.0085821653766598,0.9156754257587544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3388283068983568,1,0.3388283068983568,1,-0.3388283068983568,1,0.3388283068983568,1
2023-01-17,65.29000091552734,66.7300033569336,64.56999969482422,65.87000274658203,65.87000274658203,3902000.0,1.10514382784339,0.6131074443277695,2.357942132981401,2.347214073538893,3.656210118736525,64.96999969482422,63.55200042724609,65.56433308919271,66.98633321126302,66.73900016784668,64.92345653368297,64.25962877085747,65.11462822574214,65.85932856664687,65.50254874621221,64.19614578226624,64.88780571280996,-0.6916599305437217,-1.312067705497976,0.6983438064248835,-0.6983438064248835,-0.6983438064248835,0.6983438064248835,0.6983438064248835,0.6983438064248835,-0.6983438064248835,-0.6983438064248835,0.6983438064248835,2.419998168945312,2.305999946594237,66.7300033569336,60.16110145568848,60.62100143432617,61.08090141296387,1.0,1.0223124253846494,1.0103304014592525,1.0045705500676099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.10514382784339,1,1.10514382784339,-1,1.10514382784339,1,1.10514382784339,1
2023-01-18,67.33999633789062,68.5199966430664,66.0999984741211,66.33000183105469,66.33000183105469,5834100.0,0.6983438064248835,0.2947597700750123,2.272540486465139,2.321382650429606,3.654293081342781,65.38200073242187,64.02400054931641,65.34066645304362,67.06649990081787,66.68200019836426,65.39230496614022,64.63606023634787,65.19303942608488,65.87476047695532,65.51893395581305,64.52443132823369,64.99463505490216,-0.4702037266684727,-1.143694909732075,-4.281622303918355,4.281622303918355,4.281622303918355,-4.281622303918355,-4.281622303918355,-4.281622303918355,4.281622303918355,4.281622303918355,-4.281622303918355,2.679996490478516,2.296999740600585,68.5199966430664,61.65680347442627,62.11800346374512,62.57920345306397,0.0,1.021210798629483,1.0117000437066719,0.9789598823979201,0.0,0.0,2.0,0.0120132118463516,0.0085057989231758,0.9915549159049988,0.9891580639524994,0.6983438064248835,1,-0.6983438064248835,-1,0.6983438064248835,1,0.6983438064248835,-1
2023-01-19,65.72000122070312,65.87999725341797,63.20000076293945,63.4900016784668,63.4900016784668,5883600.0,-4.281622303918355,2.225442835981982,2.772019276149922,2.485342310817989,3.595320116465496,65.15400161743165,64.15300064086914,65.0713331858317,67.02999992370606,66.54980022430419,64.75820387024908,64.42768595309677,65.08316602301275,65.79657166389012,65.47875707903391,64.36528830519262,64.88318073072176,-0.5178924255291406,-1.018534412891488,4.362892399643994,-4.362892399643994,-4.362892399643994,4.362892399643994,4.362892399643994,4.362892399643994,-4.362892399643994,-4.362892399643994,4.362892399643994,2.490001678466797,2.302999687194824,65.87999725341797,63.46659721374512,63.92599716186523,64.38539710998535,1.0,1.0156033383717489,1.0051300603500322,1.115347074760732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.281622303918355,1,4.281622303918355,1,-4.281622303918355,-1,4.281622303918355,1
2023-01-20,64.68000030517578,66.4000015258789,63.90999984741211,66.26000213623047,66.26000213623047,5133400.0,4.362892399643994,3.090391732666667,2.616945005937275,2.670788845869469,3.638264995099509,65.42000198364258,64.80500068664551,64.95533332824706,67.04516665140788,66.49660022735596,65.25880329224287,64.76083435003017,65.15909093354293,65.8117661056062,65.49422727818632,64.6567827407369,64.98516750150019,-0.328384760763285,-0.8805044824658478,6.851797116144229,-6.851797116144229,-6.851797116144229,6.851797116144229,6.851797116144229,6.851797116144229,-6.851797116144229,-6.851797116144229,6.851797116144229,3.879997253417969,2.42599925994873,66.4000015258789,60.81339794158936,61.27399787902832,61.73459781646729,1.0,1.0094900284002897,1.0076893534064308,0.9798397241266502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.362892399643994,1,4.362892399643994,1,-4.362892399643994,1,4.362892399643994,-1
2023-01-23,67.66999816894531,71.2699966430664,67.38999938964844,70.80000305175781,70.80000305175781,7583300.0,6.851797116144229,4.205882553084465,3.02372989179604,3.047280252341145,3.734980403601324,66.55000228881836,65.63800086975098,64.97733345031739,67.11533342997232,66.50940029144287,67.10586987874785,65.85886502307156,65.52302074762132,65.97531485793904,65.5992921449897,65.60189355781704,65.41589606077854,0.1859974970384997,-0.6672040865649783,-1.016950832864758,-1.016950832864758,1.016950832864758,-1.016950832864758,1.016950832864758,-1.016950832864758,-1.016950832864758,1.016950832864758,-1.016950832864758,1.949996948242188,2.393499183654784,71.2699966430664,61.0628031539917,61.54800300598145,62.03320285797119,0.0,1.0138944118800497,1.0189345026708165,0.9922716788103056,0.0,0.0,1.0,0.091348156,0.091348156,0.7245945334434509,0.7245945334434509,6.851797116144229,1,6.851797116144229,-1,6.851797116144229,1,-6.851797116144229,1
2023-01-24,70.0,71.19999694824219,69.25,70.08000183105469,70.08000183105469,4543400.0,-1.016950832864758,4.389928807070606,2.996860086119548,2.841893454974259,3.732388515563795,67.39200210571289,66.18100090026856,64.90800005594889,67.15433349609376,66.52050029754639,68.09724719618347,66.62634444270485,65.81701952719767,66.10989475869692,65.68801906946624,66.2908332921613,65.7613853770953,0.529447915066001,-0.4278736862387825,2.468601144888165,2.468601144888165,-2.468601144888165,2.468601144888165,-2.468601144888165,2.468601144888165,2.468601144888165,-2.468601144888165,2.468601144888165,3.099998474121094,2.455998992919921,71.19999694824219,66.00429843902589,66.48299827575684,66.9616981124878,1.0,1.0182983211038052,1.0220768941442304,1.0545293599498058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.016950832864758,-1,1.016950832864758,-1,-1.016950832864758,1,-1.016950832864758,-1
2023-01-25,68.95999908447266,71.86000061035156,68.76000213623047,71.80999755859375,71.80999755859375,5100600.0,2.468601144888165,4.398344187958569,2.989836370494109,2.870312246963679,3.69923968483108,68.48800125122071,66.93500099182128,64.95066668192545,67.27033348083496,66.55090030670166,69.33483065032024,67.56882682741191,66.20366327115872,66.29678337508697,65.80924636628063,67.13993548699706,66.20943072387296,0.9305047631241052,-0.156197996366205,2.604098050631728,2.604098050631728,-2.604098050631728,2.604098050631728,-2.604098050631728,2.604098050631728,2.604098050631728,-2.604098050631728,2.604098050631728,2.739997863769531,2.533498954772948,71.86000061035156,65.79679916381836,66.28799896240234,66.77919876098633,1.0,1.0232016170372387,1.026136369474331,1.0416415056086206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.468601144888165,-1,-2.468601144888165,-1,2.468601144888165,1,-2.468601144888165,-1
2023-01-26,72.88999938964844,73.9000015258789,71.16000366210938,73.68000030517578,73.68000030517578,5875400.0,2.604098050631728,2.883323016855102,3.01440589272269,2.840979315608466,3.678529214331806,70.5260009765625,67.84000129699707,65.04033342997234,67.37366676330566,66.60550029754639,70.7832205352721,68.67994927791443,66.68600759593402,66.5388560613194,65.96510287992211,68.1460993051784,66.76280624841391,1.383293056764487,0.1517002142599334,-0.0135751034053214,-0.0135751034053214,0.0135751034053214,-0.0135751034053214,0.0135751034053214,-0.0135751034053214,-0.0135751034053214,-0.0135751034053214,-0.0135751034053214,1.599998474121094,2.511998939514159,73.9000015258789,66.28630290985107,66.79300270080567,67.29970249176026,0.0,1.039593154897011,1.0306242401089545,1.061044646175849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.604098050631728,-1,-2.604098050631728,1,2.604098050631728,1,-2.604098050631728,1
2023-01-27,73.52999877929688,74.81999969482422,73.22000122070312,73.66999816894531,73.66999816894531,4376500.0,-0.0135751034053214,3.046354262169523,3.033896245673857,2.779235996696134,3.475939522594465,72.00800018310547,68.71400108337403,65.11066678365071,67.57766672770182,66.66710025787353,71.7454797464965,69.58723089446549,67.13658763290249,66.77266399927434,66.11767506386317,68.99592989960408,67.2744500943792,1.721479805224874,0.4656561324529215,-3.59712446279927,-3.59712446279927,3.59712446279927,-3.59712446279927,3.59712446279927,-3.59712446279927,-3.59712446279927,-3.59712446279927,-3.59712446279927,2.370002746582031,2.532499122619628,74.81999969482422,68.37360385894776,68.87600364685059,69.37840343475342,0.0,1.0479378154058394,1.0310150127299096,1.0916295878725142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0135751034053214,-1,-0.0135751034053214,-1,-0.0135751034053214,1,-0.0135751034053214,-1
2023-01-30,72.72000122070312,73.2300033569336,70.86000061035156,71.0199966430664,71.0199966430664,4783400.0,-3.59712446279927,2.588888867080259,3.406563627321857,2.869725806719222,3.513208980094155,72.05199890136718,69.30100059509277,65.22500012715658,67.73233331044516,66.71680019378663,71.50365204535314,69.84773375784746,67.38713014968727,66.91192080726752,66.21475073869887,69.30732478321367,67.55189798687455,1.755426796339123,0.7236102652301617,3.421571979774261,3.421571979774261,-3.421571979774261,3.421571979774261,-3.421571979774261,3.421571979774261,3.421571979774261,3.421571979774261,3.421571979774261,2.410003662109375,2.574499320983886,73.2300033569336,69.24850162506104,69.75500144958497,70.2615012741089,1.0,1.0396963720963823,1.0237075449469344,1.1870693776198669,0.0,0.0,1.0,0.003069772,0.003069772,0.9955417513847352,0.9955417513847352,3.59712446279927,1,3.59712446279927,-1,-3.59712446279927,1,3.59712446279927,-1
2023-01-31,71.19999694824219,73.4800033569336,71.06999969482422,73.44999694824219,73.44999694824219,5066700.0,3.421571979774261,2.861472847796382,3.498215492467676,2.91857512802944,3.514590516845176,72.72599792480469,70.05900001525879,65.53133328755696,67.95466658274333,66.77770015716553,72.15243367964949,70.5026907015556,67.77828284636824,67.12628395943062,66.35802294086804,69.94465896244883,67.98879420623511,1.955864756213714,0.970061163426872,5.976854420759101,5.976854420759101,-5.976854420759101,5.976854420759101,-5.976854420759101,5.976854420759101,5.976854420759101,5.976854420759101,5.976854420759101,4.80999755859375,2.661499214172363,73.4800033569336,67.56610485076904,68.08100471496581,68.59590457916259,1.0,1.0380678843398425,1.0233997165452509,1.1986038868321327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.421571979774261,-1,-3.421571979774261,1,3.421571979774261,1,-3.421571979774261,1
2023-02-01,73.91999816894531,78.5,73.69000244140625,77.83999633789062,77.83999633789062,9111200.0,5.976854420759101,3.642328030990649,3.80712702084765,3.087332607760711,3.577977833126536,73.93199768066407,71.20999946594239,65.94666659037271,68.26549987792968,66.85060009002686,74.04828789906321,71.83674627179832,68.42742565227292,67.47755321774079,66.58538875071008,71.15932625097834,68.71851288265404,2.440813368324299,1.264211604406358,5.498466868000099,5.498466868000099,-5.498466868000099,5.498466868000099,-5.498466868000099,5.498466868000099,5.498466868000099,5.498466868000099,5.498466868000099,4.069999694824219,2.752999305725098,78.5,67.6247050857544,68.15700492858886,68.68930477142334,1.0,1.0382249436193793,1.0307856597359992,1.2331444338966175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.976854420759101,-1,5.976854420759101,1,5.976854420759101,1,5.976854420759101,1
2023-02-02,78.97000122070312,82.22000122070312,78.1500015258789,82.12000274658203,82.12000274658203,9221400.0,5.498466868000099,4.035063088268343,3.332809344629017,3.230596812774688,3.544292853621148,75.61999816894532,73.0729995727539,66.54566663106283,68.58099994659423,66.95510013580322,76.73885951490283,73.70642926721354,69.31081772287351,67.95763353016181,66.89300486944022,72.84558417337891,69.71121583553759,3.134368337841323,1.638242951093351,-1.497812123471694,-1.497812123471694,1.497812123471694,-1.497812123471694,1.497812123471694,-1.497812123471694,-1.497812123471694,-1.497812123471694,-1.497812123471694,3.849998474121094,2.737499237060547,82.22000122070312,72.44340152740479,72.9940013885498,73.54460124969482,0.0,1.0348555363962517,1.0411420045420405,1.0316389007288536,0.0,0.0,1.0,0.002020514,0.002020514,0.9936721324920654,0.9936721324920654,-5.498466868000099,1,5.498466868000099,-1,5.498466868000099,1,5.498466868000099,1
2023-02-03,80.0,83.25,79.4000015258789,80.88999938964844,80.88999938964844,8475400.0,-1.497812123471694,4.290400799346036,3.509835428703947,3.056334833092121,3.529621876592291,77.06399841308594,74.5359992980957,67.10766665140788,68.83799991607665,67.04500011444092,78.1225728064847,75.01253292583806,70.05786170137512,68.38164552555482,67.17017307776118,74.08318651434345,70.53927387658284,3.543912637760613,2.019376888426804,-0.6057582735403465,-0.6057582735403465,0.6057582735403465,-0.6057582735403465,0.6057582735403465,-0.6057582735403465,-0.6057582735403465,-0.6057582735403465,-0.6057582735403465,7.199996948242188,2.947999000549316,83.25,76.19750289916992,76.74500274658203,77.29250259399414,0.0,1.033916485172217,1.041460270162073,1.1483805343254931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.497812123471694,-1,1.497812123471694,-1,-1.497812123471694,1,-1.497812123471694,1
2023-02-06,77.75,84.69999694824219,77.5,80.4000015258789,80.4000015258789,15910300.0,-0.6057582735403465,3.447449916329515,3.155189961354268,3.007764500667998,3.521522506857837,78.93999938964843,75.49599914550781,67.61966667175292,69.05983333587646,67.18030010223389,78.88171571294944,75.99207267130002,70.72509652876246,68.77568998458183,67.43214987871401,75.05500420842583,71.26969814690108,3.78530606152475,2.372562723046393,6.380593477683879,6.380593477683879,-6.380593477683879,6.380593477683879,-6.380593477683879,6.380593477683879,6.380593477683879,6.380593477683879,6.380593477683879,5.310005187988281,3.110499382019043,84.69999694824219,76.7644021987915,77.35400199890137,77.94360179901123,1.0,1.0456183146540363,1.0380255853021463,1.0490149613287636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6057582735403465,-1,0.6057582735403465,-1,-0.6057582735403465,1,-0.6057582735403465,-1
2023-02-07,81.05999755859375,86.1500015258789,80.83999633789062,85.52999877929688,85.52999877929688,11489200.0,6.380593477683879,3.861703426256886,3.402876936027882,3.182326255265894,3.538003604146664,81.35599975585937,77.04099884033204,68.4,69.4214999516805,67.34990009307862,81.09781006839859,77.72624105457217,71.68025151266792,69.32501158440856,67.79052312427011,76.66654183471368,72.32601671226372,4.340525122449961,2.766155202927107,-2.256518569766367,-2.256518569766367,2.256518569766367,-2.256518569766367,2.256518569766367,-2.256518569766367,-2.256518569766367,-2.256518569766367,-2.256518569766367,2.269996643066406,3.066499328613281,86.1500015258789,77.8568983078003,78.4789981842041,79.10109806060791,0.0,1.0560091507181806,1.0433774870376045,1.0693048616234857,0.0,0.0,1.0,0.005101785,0.005101785,0.9888036847114564,0.9888036847114564,-6.380593477683879,1,-6.380593477683879,-1,6.380593477683879,1,-6.380593477683879,1
2023-02-08,84.2699966430664,85.19999694824219,82.93000030517578,83.5999984741211,83.5999984741211,9982500.0,-2.256518569766367,4.103059383115192,3.65882170576422,3.259682869474992,3.080952207153346,82.50800018310547,78.21999893188476,69.10699996948242,69.60166657765707,67.50440006256103,81.9318728703061,78.79419694903561,72.44926744566492,69.79304394144832,68.10358204208895,77.73322747154559,73.1611264724013,4.572100999144283,3.127344362170542,1.375599936446047,1.375599936446047,-1.375599936446047,1.375599936446047,-1.375599936446047,1.375599936446047,1.375599936446047,1.375599936446047,1.375599936446047,3.580001831054688,3.156999588012695,85.19999694824219,79.40370300292969,80.01700286865234,80.630302734375,1.0,1.0548197559418886,1.039821154891647,1.1224471374276705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.256518569766367,-1,2.256518569766367,1,-2.256518569766367,1,-2.256518569766367,-1
2023-02-09,85.12999725341797,87.55000305175781,83.97000122070312,84.75,84.75,9180100.0,1.375599936446047,3.464094525558955,3.64161275136906,3.254073991140126,3.06208580744598,83.03399963378907,79.32699890136719,69.88666661580403,69.7633331934611,67.66250003814697,82.87124858020407,79.87707023102912,73.2428630943317,70.28343594336805,68.43321408085947,78.81273093746165,74.01956154851972,4.793169388941934,3.460509367524821,-1.120940351908186,-1.120940351908186,-1.120940351908186,-1.120940351908186,1.120940351908186,-1.120940351908186,-1.120940351908186,-1.120940351908186,-1.120940351908186,1.910003662109375,3.136999893188476,87.55000305175781,78.25459785461426,78.8859977722168,79.51739768981933,0.0,1.0467306312322624,1.0374848293823855,1.1190934076127608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.375599936446047,-1,1.375599936446047,1,1.375599936446047,1,-1.375599936446047,-1
2023-02-10,83.76000213623047,84.11000061035156,82.19999694824219,83.80000305175781,83.80000305175781,6678200.0,-1.120940351908186,3.40853725288106,3.707912282253404,3.297436954939601,3.03857286959862,83.61600036621094,80.33999938964844,70.6706667582194,69.94616654713948,67.79890003204346,83.18083340405532,80.59033074388887,73.9239688980366,70.72660207806935,68.73750693176835,79.58000357043029,74.74403869690774,4.835964873522556,3.735600468724368,0.6921171605470366,0.6921171605470366,0.6921171605470366,0.6921171605470366,-0.6921171605470366,0.6921171605470366,0.6921171605470366,0.6921171605470366,0.6921171605470366,1.109992980957031,3.095499420166016,84.11000061035156,80.64860328674317,81.27600326538087,81.90340324401855,1.0,1.040776711494282,1.0321440877119479,1.1244831464325364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.120940351908186,-1,-1.120940351908186,-1,-1.120940351908186,1,1.120940351908186,1
2023-02-13,84.62999725341797,84.7699966430664,83.66000366210938,84.37999725341797,84.37999725341797,5708500.0,0.6921171605470366,3.327497201629972,3.296332143153932,3.292764667545062,3.030520159268789,84.41199951171875,81.67599945068359,71.39300003051758,70.11416645050049,67.9578999710083,83.5805546871762,81.2793610183487,74.59855137257733,71.17425437890044,69.04725921536537,80.31846413704378,75.45781340479739,4.860650732246384,3.960610521428771,2.962787486816057,2.962787486816057,2.962787486816057,2.962787486816057,-2.962787486816057,2.962787486816057,2.962787486816057,2.962787486816057,2.962787486816057,4.060005187988281,3.190499496459961,84.7699966430664,77.29990188598633,77.91900177001953,78.53810165405274,1.0,1.0334982134217674,1.0283121525562684,1.0010834286592154,0.0,0.0,2.0,0.00503821,0.0034863595,0.9969314336776732,0.9716419279575348,-0.6921171605470366,1,-0.6921171605470366,1,0.6921171605470366,1,0.6921171605470366,1
